web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href,next_page9,next_page9-href
"1572917138-8170","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/homedetails/342-Adelle-St-Livermore-CA-94551/24936107_zpid/","Livermore, CA 94551","Pre-foreclosure","342 Adelle St,","","","3","https://www.zillow.com/livermore-ca/3_p/","","","","","null","3","null","$512,428","$512,428","Single Family","1952","No Data","No Data","Single Family","5,000 sqft","null","4","8","null","{""targetDiv"":""gpt-ad-25183936-f62d-4c43-8ba8-8b0c034e0a1f"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""342 Adelle St"",""bd"":""3"",""city"":""Livermore"",""proptp"":""sfh"",""pid"":""24936107"",""lot"":""1"",""zestibuck"":""500-599k"",""listtp"":""buy_foreclosure"",""zguidh"":""-4264381275254250590"",""sqftrange"":""500-999"",""price"":""588998"",""sqft"":""956"",""posting_url"":"""",""mlong"":""-121.779416"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94551"",""mlat"":""37.68359"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""1940-1959"",""zestimate"":""588998"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917087-8138","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/homedetails/152-Heligan-Ln-UNIT-5-Livermore-CA-94551/2082246373_zpid/","Livermore, CA 94551","For sale","152 Heligan Ln UNIT 5,","","","3","https://www.zillow.com/livermore-ca/3_p/","","","","","1,155","2","2","$580,351","$580,000","Condo","2013","Forced air","Central","Condo","$302/month","null","6","4","8","{""targetDiv"":""gpt-ad-ffaffb48-faae-4fd2-943d-ebc8d96988eb"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Unit 5"",""aamgnrc1"":""152 Heligan Ln"",""bd"":""2"",""fsbid"":""14106"",""city"":""Livermore"",""proptp"":""cnd"",""pid"":""2082246373"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""740877563587820226"",""sqftrange"":""1000-1499"",""price"":""580000"",""sqft"":""1155"",""posting_url"":"""",""mlong"":""-121.803185"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94551"",""mlat"":""37.708223"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISni892u729oh90000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""2010-2019"",""zestimate"":""580351"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572916769-7946","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/community/harmony-at-sage/2085742364_zpid/","Livermore, CA 94551","New construction","Buildable plan: Plan 7, Harmony at Sage,","","","","","","","5","https://www.zillow.com/livermore-ca/5_p/","2,169","3","3","$818,621","$828,000","Condo","2019","No Data","No Data","Condo","No Data","null","6","4","8","{""targetDiv"":""gpt-ad-d10a5ec8-8975-4f2a-b787-e3206647e31a"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 3N9WOP"",""aamgnrc1"":""103 Tranquility Cir"",""bd"":""3"",""fsbid"":""13022"",""city"":""Livermore"",""proptp"":""cnd"",""pid"":""2085742364"",""zestibuck"":""800-899k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2000-2499"",""price"":""828000"",""sqft"":""2169"",""posting_url"":""https://www.sheahomes.com/new-homes/california/bay-area/livermore/harmony-at-sage/plan-7/?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=522730&nhf_listing_type=plan&utm_term=plan_Plan7&utm_campaign=Livermore%2FCA"",""state"":""CA"",""mlong"":""-121.794995"",""cnty"":""Contra_Costa"",""prange"":""800-899k"",""zip"":""94551"",""mlat"":""37.705094"",""plid"":""28389"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS2fc6l1iopskn1000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""2010-2019"",""zestimate"":""818621"",""premieragent"":""no"",""builderChatId"":""13022-807137"",""dma"":""37""}}","null","null","null","null","","","","","","","",""
"1572917436-8357","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/homedetails/6315-Almaden-Way-Livermore-CA-94551/58878635_zpid/","Livermore, CA 94551","For sale","6315 Almaden Way,","","","","","","","","","1,478","3","3","$730,888","$725,000","Single Family","2001","Forced air","Central","Single Family","3,881 sqft","$3,100/mo","7","7","8","{""targetDiv"":""gpt-ad-3752bbd9-032a-4068-a879-72c93d0bb3bd"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""6315 Almaden Way"",""bd"":""3"",""fsbid"":""14106"",""city"":""Livermore"",""proptp"":""sfh"",""pid"":""58878635"",""lot"":""1"",""zestibuck"":""700-799k"",""listtp"":""buy_agent"",""zguidh"":""5622132695360457231"",""sqftrange"":""1000-1499"",""price"":""725000"",""sqft"":""1478"",""posting_url"":""http://www.CollinsTeam.net"",""mlong"":""-121.720474"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""94551"",""mlat"":""37.713485"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbt01vhitbg870000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""2000-2009"",""zestimate"":""730888"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917296-8269","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/homedetails/1262-Madison-Ave-Livermore-CA-94550/24938760_zpid/","Livermore, CA 94550","For sale","1262 Madison Ave,","2","https://www.zillow.com/livermore-ca/2_p/","","","","","","","2,064","3","3","$851,399","$825,000","Single Family","1959","Forced air","Central","Single Family","0.27 acres","$3,500/mo","null","null","null","{""targetDiv"":""gpt-ad-e2ca9f94-b5fc-442a-929b-42477bf305d4"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1262 Madison Ave"",""bd"":""3"",""fsbid"":""14106"",""city"":""Livermore"",""proptp"":""sfh"",""pid"":""24938760"",""lot"":""3"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""zguidh"":""-2102133277379362520"",""sqftrange"":""2000-2499"",""price"":""825000"",""sqft"":""2064"",""posting_url"":""http://www.vickieharris.com"",""mlong"":""-121.742298"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94550"",""mlat"":""37.675838"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbdosjw2sn9py0000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""1940-1959"",""zestimate"":""851399"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572916551-7799","https://www.zillow.com/homes/livermore-CA_rb/","","","","","","","","","","","","5","https://www.zillow.com/livermore-ca/5_p/","","","","","","","","","","","","","","","","","","","","","NEXT","https://www.zillow.com/livermore-ca/6_p/","null","","","","",""
"1572916580-7824","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/homedetails/9846-Reuss-Rd-Livermore-CA-94550/2124204973_zpid/","Livermore, CA 94550","Lot/land","9846 Reuss Rd,","","","","","","","5","https://www.zillow.com/livermore-ca/5_p/","null","113.52 acres","null","None","$5,500,000","null","null","null","null","null","null","$2,195/mo","6","6","8","{""targetDiv"":""gpt-ad-c4cfd4f5-532c-4e71-98fe-fb63bc9306ff"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94550"",""aamgnrc1"":""9846 Reuss Rd"",""mlat"":""37.66143"",""bd"":""0"",""fsbid"":""14106"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS62dx5id7t3gd1000000000.jpg"",""zusr"":""true"",""city"":""Livermore"",""proptp"":""lot"",""pid"":""2124204973"",""lot"":""11"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-6040907974804310731"",""premieragent"":""no"",""price"":""5500000"",""posting_url"":"""",""mlong"":""-121.670274"",""state"":""CA"",""prange"":""5m-5_999m""}}","null","null","null","null","NEXT","https://www.zillow.com/livermore-ca/6_p/","","","","","",""
"1572917485-8388","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/community/synergy-at-sage/2085742391_zpid/","Livermore, CA 94551","New construction","Buildable plan: Plan 1, Synergy at Sage,","","","","","","","","","1,276","2","2.5","$651,753","$658,895","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","6","4","8","{""targetDiv"":""gpt-ad-86efa319-c029-41bc-a4d0-abd2aee9d5c5"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 6WDPDJ"",""aamgnrc1"":""103 Tranquility Cir"",""bd"":""2"",""fsbid"":""13022"",""city"":""Livermore"",""proptp"":""twn"",""pid"":""2085742391"",""zestibuck"":""600-699k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""1000-1499"",""price"":""658895"",""sqft"":""1276"",""posting_url"":""https://www.sheahomes.com/new-homes/california/bay-area/livermore/synergy-at-sage/plan-1/?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=522735&nhf_listing_type=plan&utm_term=plan_Plan1&utm_campaign=Livermore%2FCA"",""state"":""CA"",""mlong"":""-121.794995"",""cnty"":""Contra_Costa"",""prange"":""600-699k"",""zip"":""94551"",""mlat"":""37.705094"",""plid"":""4395"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISyj1i15xjk6ln1000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""2010-2019"",""zestimate"":""651753"",""premieragent"":""no"",""builderChatId"":""13022-807133"",""dma"":""37""}}","null","null","null","null","","","","","","","",""
"1572917092-8141","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/homedetails/633-Kalthoff-Cmn-Livermore-CA-94550/2127055663_zpid/","Livermore, CA 94550","For sale","633 Kalthoff Cmn,","","","3","https://www.zillow.com/livermore-ca/3_p/","","","","","5,287","6","5","None","$7,900,000","Single Family","2003","Forced air","Central","Single Family","21.05 acres","$22,776/mo","8","8","8","{""targetDiv"":""gpt-ad-ca1d36cd-eb68-40a0-b7b6-91592842062f"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94550"",""aamgnrc1"":""633 Kalthoff Cmn"",""mlat"":""37.62949"",""bd"":""6"",""fsbid"":""14106"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISqpsslykv4d2j0000000000.jpg"",""zusr"":""true"",""city"":""Livermore"",""proptp"":""sfh"",""pid"":""2127055663"",""yrblt"":""2000-2009"",""lot"":""10"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""4051108040877238075"",""premieragent"":""no"",""sqftrange"":""5000-5999"",""price"":""7900000"",""sqft"":""5287"",""posting_url"":""http://www.watkinsre.com"",""mlong"":""-121.790778"",""state"":""CA"",""park"":""yes"",""prange"":""7m-7_999m""}}","null","null","null","null","","","","","","","",""
"1572916652-7873","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/community/glen-at-tassajara-hills/2083037335_zpid/","Dublin, CA 94568","New construction","Lot #0079, The Glen at Tassajara Hills,","","","","","","","5","https://www.zillow.com/livermore-ca/5_p/","3,371","5","5","None","$1,533,995","Single Family","2019","No Data","No Data","Single Family","No Data","null","6","4","8","{""targetDiv"":""gpt-ad-769b8a35-6d2c-4ad6-9633-4c12e77aebd1"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" P1ECYH"",""aamgnrc1"":""7305 Colton Hills Dr"",""bd"":""5"",""fsbid"":""830"",""city"":""Dublin"",""proptp"":""sfh"",""pid"":""2082919533"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""3000-3499"",""price"":""1533995"",""sqft"":""3371"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/The-Glen-at-Tassajara-Hills/Astoria"",""state"":""CA"",""mlong"":""-121.86763"",""cnty"":""Contra_Costa"",""prange"":""1_5-1_999m"",""zip"":""94568"",""mlat"":""37.736712"",""plid"":""39794"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnqm5n9cipydw0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1519374"",""premieragent"":""no"",""builderChatId"":""830-808786"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/livermore-ca/6_p/","","","","","",""
"1572916845-7991","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/homedetails/1087-Murrieta-Blvd-APT-248-Livermore-CA-94550/24933303_zpid/","Livermore, CA 94550","Pre-foreclosure","1087 Murrieta Blvd APT 248,","","","","","4","https://www.zillow.com/livermore-ca/4_p/","","","null","1","null","$327,554","$327,554","Condo","1974","No Data","No Data","Condo","$345/month","null","6","8","null","{""targetDiv"":""gpt-ad-b75eceda-ffbf-450a-b080-c635762d7433"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 248"",""zip"":""94550"",""aamgnrc1"":""1087 Murrieta Blvd"",""mlat"":""37.67515"",""bd"":""1"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISlqm9qulbugbf1000000000.jpg"",""zusr"":""true"",""city"":""Livermore"",""proptp"":""cnd"",""pid"":""24933303"",""price_band"":""z300"",""yrblt"":""1970-1979"",""zestimate"":""376499"",""zestibuck"":""350-399k"",""listtp"":""buy_foreclosure"",""zguidh"":""-3735556435366140771"",""premieragent"":""no"",""sqftrange"":""500-999"",""price"":""376499"",""sqft"":""950"",""posting_url"":"""",""mlong"":""-121.781444"",""state"":""CA"",""prange"":""350-399k""}}","null","null","null","null","","","","","","","",""
"1572916793-7961","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/homedetails/1087-Murrieta-Blvd-APT-244-Livermore-CA-94550/24933299_zpid/","Livermore, CA 94550","Pre-foreclosure","1087 Murrieta Blvd APT 244,","","","","","","","5","https://www.zillow.com/livermore-ca/5_p/","null","1","null","$285,654","$285,654","Condo","1974","No Data","No Data","Condo","$433/month","null","6","8","null","{""targetDiv"":""gpt-ad-5034dc7b-dd4e-4fb9-92bb-d53e787cd527"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 244"",""zip"":""94550"",""aamgnrc1"":""1087 Murrieta Blvd"",""mlat"":""37.67515"",""bd"":""1"",""z_listing_image_url"":"""",""zusr"":""true"",""city"":""Livermore"",""proptp"":""cnd"",""pid"":""24933299"",""price_band"":""z300"",""yrblt"":""1970-1979"",""zestimate"":""328338"",""zestibuck"":""300-349k"",""listtp"":""buy_foreclosure"",""zguidh"":""7107279890445923037"",""premieragent"":""no"",""sqftrange"":""500-999"",""price"":""328338"",""sqft"":""758"",""posting_url"":"""",""mlong"":""-121.781444"",""state"":""CA"",""prange"":""300-349k""}}","null","null","null","null","","","","","","","",""
"1572916853-7997","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/homedetails/579-Colusa-Way-Livermore-CA-94551/24938395_zpid/","Livermore, CA 94551","Pre-foreclosure","579 Colusa Way,","","","","","4","https://www.zillow.com/livermore-ca/4_p/","","","null","4","null","$682,970","$682,970","Single Family","1969","No Data","No Data","Single Family","6,000 sqft","null","6","4","8","{""targetDiv"":""gpt-ad-189d4866-7159-4e82-92f3-9f0b9664fb7b"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""579 Colusa Way"",""bd"":""4"",""city"":""Livermore"",""proptp"":""sfh"",""pid"":""24938395"",""lot"":""2"",""zestibuck"":""700-799k"",""listtp"":""buy_foreclosure"",""zguidh"":""2440926532484374730"",""sqftrange"":""1500-1999"",""price"":""785023"",""sqft"":""1830"",""posting_url"":"""",""mlong"":""-121.793519"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""94551"",""mlat"":""37.696565"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""1960-1969"",""zestimate"":""785023"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572916557-7805","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/homedetails/0-Gardella-Plz-Livermore-CA-94550/2083164736_zpid/","Livermore, CA 94550","Lot/land","0 Gardella Plz,","","","","","","","5","https://www.zillow.com/livermore-ca/5_p/","null","0.61 acres","null","None","$695,000","null","null","null","null","null","null","$2,123/mo","6","6","8","{""targetDiv"":""gpt-ad-fe16e348-774a-4b57-b4b6-abfda63fa5df"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94550"",""aamgnrc1"":""0 Gardella Plz"",""mlat"":""37.656"",""bd"":""0"",""fsbid"":""13698"",""z_listing_image_url"":"""",""zusr"":""true"",""city"":""Livermore"",""proptp"":""lot"",""pid"":""2083164736"",""lot"":""4"",""listtp"":""buy_agent"",""zguidh"":""-131354184083393530"",""premieragent"":""no"",""price"":""695000"",""posting_url"":""http://www.artgsanchez.com"",""mlong"":""-121.7411"",""state"":""CA"",""prange"":""600-699k""}}","null","null","null","null","NEXT","https://www.zillow.com/livermore-ca/6_p/","","","","","",""
"1572916886-8016","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/homedetails/2395-Lennox-Ct-Livermore-CA-94550/2086410825_zpid/","Livermore, CA 94550","Lot/land","2395 Lennox Ct,","","","","","4","https://www.zillow.com/livermore-ca/4_p/","","","null","0.41 acres","null","None","$600,000","null","null","null","null","null","null","$2,125/mo","8","8","8","{""targetDiv"":""gpt-ad-c87d471e-5ab0-41a9-83f4-e6d6f9e17233"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94550"",""aamgnrc1"":""2395 Lennox Ct"",""mlat"":""37.65555"",""bd"":""0"",""fsbid"":""13599"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjbkufzqhnnde1000000000.jpg"",""zusr"":""true"",""city"":""Livermore"",""proptp"":""lot"",""pid"":""2086410825"",""lot"":""3"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-7039301137452292680"",""premieragent"":""no"",""price"":""600000"",""posting_url"":""https://www.bhhs.com/drysdaleproperties-ca326/ca/2395-lennox-court-livermore-94550/pid-2147813465?lead=MemberKey%3D1027036%26LeadBrand%3D11413101711000010000"",""mlong"":""-121.778436"",""state"":""CA"",""prange"":""600-699k""}}","null","null","null","null","","","","","","","",""
