web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href,next_page9,next_page9-href,next_page10,next_page10-href,next_page11,next_page11-href,next_page12,next_page12-href,next_page13,next_page13-href,next_page14,next_page14-href,next_page15,next_page15-href,next_page16,next_page16-href,next_page17,next_page17-href,next_page18,next_page18-href,next_page19,next_page19-href,next_page20,next_page20-href
"1572907254-6163","https://www.zillow.com/homes/san-francisco-CA_rb/","","https://www.zillow.com/homedetails/83-Mcallister-St-APT-203-San-Francisco-CA-94102/89237488_zpid/","San Francisco, CA 94102","For sale","83 Mcallister St APT 203,","","","","","","","5","https://www.zillow.com/san-francisco-ca/5_p/","null","--","null","$494,678","$480,000","Condo","2007","No Data","Wall","Condo","$407/month","$2,500/mo","3","3","NA","{""targetDiv"":""gpt-ad-921d93e5-4eeb-47ce-a28b-976205dc6946"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 203"",""aamgnrc1"":""83 Mcallister St"",""bd"":""0"",""fsbid"":""14073"",""city"":""San_Francisco"",""proptp"":""cnd"",""pid"":""89237488"",""zestibuck"":""450-499k"",""listtp"":""buy_agent"",""zguidh"":""-8628104273265760358"",""sqftrange"":""0-499"",""price"":""480000"",""sqft"":""256"",""posting_url"":""http://www.CmmGlobalRealty.com"",""mlong"":""-122.41327"",""state"":""CA"",""prange"":""450-499k"",""zip"":""94102"",""mlat"":""37.7807"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvwc47j9z9dmu1000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""hood"":""Civic_Center"",""yrblt"":""2000-2009"",""zestimate"":""494678"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-francisco-ca/6_p/","NEXT","https://www.zillow.com/san-francisco-ca/7_p/","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572908412-6875","https://www.zillow.com/homes/san-francisco-CA_rb/","","https://www.zillow.com/homedetails/729-Grove-St-San-Francisco-CA-94102/2082147020_zpid/","San Francisco, CA 94102","For sale","729 Grove St,","","","","","","","","","null","2","null","None","$1,495,000","Multi Family","1900","Forced air","Central","Multi Family","$890","null","4","6","NA","{""targetDiv"":""gpt-ad-194b25fd-ab77-48df-a66b-ae47c4dd7f5f"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94102"",""aamgnrc1"":""729 Grove St"",""mlat"":""37.776939"",""bd"":""2"",""fsbid"":""14224"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7eqjt5cvz3ud0000000000.jpg"",""zusr"":""true"",""city"":""San_Francisco"",""proptp"":""mfh"",""pid"":""2082147020"",""hood"":""Hayes_Valley"",""yrblt"":""1900-1919"",""lot"":""1"",""listtp"":""buy_agent"",""zguidh"":""-4197381102602116259"",""premieragent"":""no"",""sqftrange"":""1500-1999"",""price"":""1495000"",""sqft"":""1680"",""posting_url"":"""",""mlong"":""-122.428629"",""state"":""CA"",""prange"":""1-1_499m""}}","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572907608-6420","https://www.zillow.com/homes/san-francisco-CA_rb/","","https://www.zillow.com/homedetails/142-28th-Ave-San-Francisco-CA-94121/15088882_zpid/","San Francisco, CA 94121","For sale","142 28th Ave,","","","","","","","5","https://www.zillow.com/san-francisco-ca/5_p/","null","4","null","$5,865,384","$5,750,000","Single Family","1923","Forced air","Central","Single Family","3,868 sqft","$12,500/mo","8","8","8","{""targetDiv"":""gpt-ad-48450d38-fa46-43e8-881c-38b1a1668e9c"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""142 28th Ave"",""bd"":""4"",""fsbid"":""14224"",""city"":""San_Francisco"",""proptp"":""sfh"",""pid"":""15088882"",""lot"":""1"",""zestibuck"":""5m-5_999m"",""listtp"":""buy_agent"",""zguidh"":""199103658238528056"",""sqftrange"":""3000-3499"",""price"":""5750000"",""sqft"":""3306"",""posting_url"":"""",""mlong"":""-122.488111"",""state"":""CA"",""park"":""yes"",""prange"":""5m-5_999m"",""zip"":""94121"",""mlat"":""37.78669"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfg9ytjnn85nu0000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""hood"":""Seacliff"",""yrblt"":""1920-1939"",""zestimate"":""5865384"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572907478-6340","https://www.zillow.com/homes/san-francisco-CA_rb/","","https://www.zillow.com/homedetails/4150-17th-St-APT-5-San-Francisco-CA-94114/15127570_zpid/","San Francisco, CA 94114","For sale","4150 17th St APT 5,","","","","","","","5","https://www.zillow.com/san-francisco-ca/5_p/","null","2","null","$1,963,280","$1,695,000","Condo","1994","Forced air","Central","Condo","$712/month","$4,400/mo","7","6","2","No Data","null","null","null","null","NEXT","https://www.zillow.com/san-francisco-ca/6_p/","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572907481-6343","https://www.zillow.com/homes/san-francisco-CA_rb/","","https://www.zillow.com/homedetails/651-Palmetto-Ave-San-Francisco-CA-94132/15195832_zpid/","San Francisco, CA 94132","For sale","651 Palmetto Ave,","","","","","","","5","https://www.zillow.com/san-francisco-ca/5_p/","null","2","null","$924,972","$799,000","Single Family","1900","Forced air","Central","Single Family","2,256 sqft","$3,750/mo","7","7","10","{""targetDiv"":""gpt-ad-351f851f-1184-4ebf-b499-a1b1857917a0"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""651 Palmetto Ave"",""bd"":""2"",""fsbid"":""14073"",""city"":""San_Francisco"",""proptp"":""sfh"",""pid"":""15195832"",""lot"":""1"",""zestibuck"":""900-999k"",""listtp"":""buy_agent"",""zguidh"":""5197115749788488394"",""sqftrange"":""500-999"",""price"":""799000"",""sqft"":""828"",""posting_url"":"""",""mlong"":""-122.47011"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""94132"",""mlat"":""37.710478"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISz3do5shwsi7x1000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""hood"":""Ingleside_Heights"",""yrblt"":""1900-1919"",""zestimate"":""924972"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-francisco-ca/6_p/","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572906068-5216","https://www.zillow.com/homes/san-francisco-CA_rb/","","https://www.zillow.com/homedetails/343-345-Russia-Ave-San-Francisco-CA-94112/241587296_zpid/","San Francisco, CA 94112","For sale","343-345 Russia Ave,","","","","","","","5","https://www.zillow.com/san-francisco-ca/5_p/","null","5","null","$1,146,367","$995,000","Multi Family","1917","No Data","No Data","Multi Family","$442","$3,500/mo","3","7","null","{""targetDiv"":""gpt-ad-1755e234-b7a8-4179-92fa-61fd24c66fc2"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""343-345 Russia Ave"",""bd"":""5"",""fsbid"":""14073"",""city"":""San_Francisco"",""proptp"":""mfh"",""pid"":""241587296"",""lot"":""1"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""3797059118564428367"",""sqftrange"":""2000-2499"",""price"":""995000"",""sqft"":""2250"",""posting_url"":"""",""mlong"":""-122.434005"",""state"":""CA"",""prange"":""900-999k"",""zip"":""94112"",""mlat"":""37.720289"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnaapluxgjxsx0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Excelsior"",""yrblt"":""1900-1919"",""zestimate"":""1146367"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-francisco-ca/6_p/","NEXT","https://www.zillow.com/san-francisco-ca/7_p/","NEXT","https://www.zillow.com/san-francisco-ca/8_p/","NEXT","https://www.zillow.com/san-francisco-ca/9_p/","NEXT","https://www.zillow.com/san-francisco-ca/10_p/","NEXT","https://www.zillow.com/san-francisco-ca/11_p/","NEXT","https://www.zillow.com/san-francisco-ca/12_p/","NEXT","https://www.zillow.com/san-francisco-ca/13_p/","","","","","","","","","","","","","",""
"1572906403-5485","https://www.zillow.com/homes/san-francisco-CA_rb/","","https://www.zillow.com/homedetails/88-King-St-UNIT-1407-San-Francisco-CA-94107/80750127_zpid/","San Francisco, CA 94107","For sale","88 King St UNIT 1407,","","","","","","","5","https://www.zillow.com/san-francisco-ca/5_p/","null","3","null","$5,355,790","$5,350,000","Condo","2000","Forced air","Central","Condo","$3,287/month","$6,750/mo","3","3","NA","{""targetDiv"":""gpt-ad-594d4577-9191-4c02-a711-81358e15c692"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Unit 1407"",""aamgnrc1"":""88 King St"",""bd"":""3"",""fsbid"":""14224"",""city"":""San_Francisco"",""proptp"":""cnd"",""pid"":""80750127"",""zestibuck"":""5m-5_999m"",""listtp"":""buy_agent"",""zguidh"":""-8928547795382295511"",""sqftrange"":""3500-3999"",""price"":""5350000"",""oh"":""yes"",""sqft"":""3596"",""posting_url"":""http://www.TeamHatvany.com"",""mlong"":""-122.389624"",""state"":""CA"",""prange"":""5m-5_999m"",""zip"":""94107"",""mlat"":""37.78063"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbxbcqzrx73os0000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""hood"":""South_Beach"",""yrblt"":""2000-2009"",""zestimate"":""5355790"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-francisco-ca/6_p/","NEXT","https://www.zillow.com/san-francisco-ca/7_p/","NEXT","https://www.zillow.com/san-francisco-ca/8_p/","NEXT","https://www.zillow.com/san-francisco-ca/9_p/","NEXT","https://www.zillow.com/san-francisco-ca/10_p/","NEXT","https://www.zillow.com/san-francisco-ca/11_p/","","","","","","","","","","","","","","","","","",""
"1572904296-3740","https://www.zillow.com/homes/san-francisco-CA_rb/","","https://www.zillow.com/homedetails/45-Bartlett-St-305-San-Francisco-CA-94110/184817593_zpid/","San Francisco, CA 94110","For sale","45 Bartlett St # 305,","","","","","","","5","https://www.zillow.com/san-francisco-ca/5_p/","null","2","null","$1,365,385","$1,299,000","Condo","2014","No Data","No Data","Condo","$736/month","$4,900/mo","2","3","2","{""targetDiv"":""gpt-ad-61104136-8deb-4407-85f9-2acc91386129"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 305"",""aamgnrc1"":""45 Bartlett St"",""bd"":""2"",""fsbid"":""14224"",""city"":""San_Francisco"",""proptp"":""cnd"",""pid"":""184817593"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""7845921201162852395"",""sqftrange"":""1000-1499"",""price"":""1299000"",""sqft"":""1102"",""posting_url"":""http://www.rickkaluza.com"",""mlong"":""-122.419286"",""state"":""CA"",""prange"":""1-1_499m"",""zip"":""94110"",""mlat"":""37.755936"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvwgnwiaiss4b0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Mission"",""yrblt"":""2010-2019"",""zestimate"":""1365385"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-francisco-ca/6_p/","NEXT","https://www.zillow.com/san-francisco-ca/7_p/","NEXT","https://www.zillow.com/san-francisco-ca/8_p/","NEXT","https://www.zillow.com/san-francisco-ca/9_p/","NEXT","https://www.zillow.com/san-francisco-ca/10_p/","NEXT","https://www.zillow.com/san-francisco-ca/11_p/","NEXT","https://www.zillow.com/san-francisco-ca/12_p/","NEXT","https://www.zillow.com/san-francisco-ca/13_p/","NEXT","https://www.zillow.com/san-francisco-ca/14_p/","NEXT","https://www.zillow.com/san-francisco-ca/15_p/","NEXT","https://www.zillow.com/san-francisco-ca/16_p/","NEXT","https://www.zillow.com/san-francisco-ca/17_p/","NEXT","https://www.zillow.com/san-francisco-ca/18_p/","NEXT","https://www.zillow.com/san-francisco-ca/19_p/","NEXT","https://www.zillow.com/san-francisco-ca/20_p/"
"1572905661-4896","https://www.zillow.com/homes/san-francisco-CA_rb/","","https://www.zillow.com/homedetails/49-Missouri-St-APT-6-San-Francisco-CA-94107/15148806_zpid/","San Francisco, CA 94107","For sale","49 Missouri St APT 6,","","","","","","","5","https://www.zillow.com/san-francisco-ca/5_p/","null","2","null","null","$1,325,000","Condo","1997","No Data","Wall","Condo","$681/month","$4,950/mo","3","3","2","{""targetDiv"":""gpt-ad-ea3cd3dd-013f-46a6-ac5e-05184cd7ead8"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 6"",""aamgnrc1"":""49 Missouri St"",""bd"":""2"",""fsbid"":""15327"",""city"":""San_Francisco"",""proptp"":""cnd"",""pid"":""15148806"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""804012208967102149"",""sqftrange"":""1000-1499"",""price"":""1325000"",""sqft"":""1490"",""posting_url"":""http://ericlisf.com"",""mlong"":""-122.396532"",""state"":""CA"",""prange"":""1-1_499m"",""zip"":""94107"",""mlat"":""37.765924"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvg4ft7c77fbe1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Potrero_Hill"",""yrblt"":""1990-1999"",""zestimate"":""1389984"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-francisco-ca/6_p/","NEXT","https://www.zillow.com/san-francisco-ca/7_p/","NEXT","https://www.zillow.com/san-francisco-ca/8_p/","NEXT","https://www.zillow.com/san-francisco-ca/9_p/","NEXT","https://www.zillow.com/san-francisco-ca/10_p/","NEXT","https://www.zillow.com/san-francisco-ca/11_p/","NEXT","https://www.zillow.com/san-francisco-ca/12_p/","NEXT","https://www.zillow.com/san-francisco-ca/13_p/","NEXT","https://www.zillow.com/san-francisco-ca/14_p/","NEXT","https://www.zillow.com/san-francisco-ca/15_p/","","","","","","","","","",""
"1572908077-6712","https://www.zillow.com/homes/san-francisco-CA_rb/","","https://www.zillow.com/homedetails/1290-33rd-Ave-San-Francisco-CA-94122/15101485_zpid/","San Francisco, CA 94122","For sale","1290 33rd Ave,","","","3","https://www.zillow.com/san-francisco-ca/3_p/","","","","","null","4","null","$2,337,453","$2,095,000","Single Family","1924","Forced air","Central","Single Family","2,247 sqft","$5,700/mo","10","8","null","{""targetDiv"":""gpt-ad-0580dec9-d673-434b-9bde-6104caf54311"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1290 33rd Ave"",""bd"":""4"",""fsbid"":""15050"",""city"":""San_Francisco"",""proptp"":""sfh"",""pid"":""15101485"",""lot"":""1"",""zestibuck"":""2-2_499m"",""listtp"":""buy_agent"",""zguidh"":""-7446533678703115399"",""sqftrange"":""2000-2499"",""price"":""2095000"",""oh"":""yes"",""sqft"":""2388"",""posting_url"":"""",""mlong"":""-122.491865"",""state"":""CA"",""park"":""yes"",""prange"":""2-2_499m"",""zip"":""94122"",""mlat"":""37.763125"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjbwjv9xye7s11000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""hood"":""Outer_Sunset"",""yrblt"":""1920-1939"",""zestimate"":""2337453"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572906128-5267","https://www.zillow.com/homes/san-francisco-CA_rb/","","https://www.zillow.com/homedetails/224-Woolsey-St-San-Francisco-CA-94134/15170317_zpid/","San Francisco, CA 94134","For sale","224 Woolsey St,","","","","","","","5","https://www.zillow.com/san-francisco-ca/5_p/","840","2","1","null","$888,888","Single Family","1900","Forced air","None","Single Family","2,600 sqft","$3,300/mo","6","4","6","{""targetDiv"":""gpt-ad-2371d0b5-4eac-4a12-8498-30e472b16554"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94134"",""aamgnrc1"":""224 Woolsey St"",""mlat"":""37.725055"",""bd"":""2"",""fsbid"":""13698"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7ihnxl5zotzb0000000000.jpg"",""zusr"":""true"",""city"":""San_Francisco"",""proptp"":""sfh"",""pid"":""15170317"",""hood"":""Portola"",""yrblt"":""1900-1919"",""lot"":""1"",""listtp"":""buy_foreclosure"",""zguidh"":""2867367620826648424"",""premieragent"":""no"",""sqftrange"":""500-999"",""price"":""888888"",""sqft"":""840"",""posting_url"":"""",""mlong"":""-122.404181"",""state"":""CA"",""prange"":""800-899k""}}","null","null","null","null","NEXT","https://www.zillow.com/san-francisco-ca/6_p/","NEXT","https://www.zillow.com/san-francisco-ca/7_p/","NEXT","https://www.zillow.com/san-francisco-ca/8_p/","NEXT","https://www.zillow.com/san-francisco-ca/9_p/","NEXT","https://www.zillow.com/san-francisco-ca/10_p/","NEXT","https://www.zillow.com/san-francisco-ca/11_p/","NEXT","https://www.zillow.com/san-francisco-ca/12_p/","","","","","","","","","","","","","","","",""
"1572907430-6306","https://www.zillow.com/homes/san-francisco-CA_rb/","","https://www.zillow.com/homedetails/1711-32nd-Ave-San-Francisco-CA-94122/15110699_zpid/","San Francisco, CA 94122","For sale","1711 32nd Ave,","","","","","","","5","https://www.zillow.com/san-francisco-ca/5_p/","1,650","3","2","null","$1,195,000","Single Family","1941","Forced air","Central","Single Family","1,742 sqft","$4,600/mo","10","8","null","{""targetDiv"":""gpt-ad-e387ae74-5ebb-43d5-8fa4-ce8840390738"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1711 32nd Ave"",""bd"":""3"",""fsbid"":""4383"",""city"":""San_Francisco"",""proptp"":""sfh"",""pid"":""15110699"",""lot"":""1"",""zestibuck"":""1-1_499m"",""listtp"":""buy_foreclosure"",""zguidh"":""-6096683983119523534"",""sqftrange"":""1500-1999"",""price"":""1195000"",""sqft"":""1650"",""posting_url"":""https://www.coldwellbankerhomes.com/ca/san-francisco/1711-32nd-ave/pid_33411108/?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-122.490755"",""state"":""CA"",""prange"":""1-1_499m"",""zip"":""94122"",""mlat"":""37.755203"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvsl03ftln5kx0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Outer_Sunset"",""yrblt"":""1940-1959"",""zestimate"":""1454482"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-francisco-ca/6_p/","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572905672-4907","https://www.zillow.com/homes/san-francisco-CA_rb/","","https://www.zillow.com/homedetails/2200-Pacific-Ave-APT-12F-San-Francisco-CA-94115/15073270_zpid/","San Francisco, CA 94115","For sale","2200 Pacific Ave APT 12F,","","","","","","","5","https://www.zillow.com/san-francisco-ca/5_p/","1,955","2","2","null","$2,895,000","Condo","1962","Forced air","Central","Condo","$1,461/month","$10,500/mo","6","6","7","{""targetDiv"":""gpt-ad-93d4ba84-1c99-4ea8-bf32-a37cc32802e1"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 12F"",""aamgnrc1"":""2200 Pacific Ave"",""bd"":""2"",""fsbid"":""4398"",""city"":""San_Francisco"",""proptp"":""cnd"",""pid"":""15073270"",""zestibuck"":""2_5-2_999m"",""listtp"":""buy_agent"",""zguidh"":""2826197547635958939"",""sqftrange"":""1500-1999"",""price"":""2895000"",""sqft"":""1955"",""posting_url"":""https://www.sothebyshomes.com/sanfrancisco/sales/00810485-2200-Pacific-Ave-Apt-12F-San-Francisco-CA-94115?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-122.431812"",""state"":""CA"",""park"":""yes"",""prange"":""2_5-2_999m"",""zip"":""94115"",""mlat"":""37.793996"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISz3hj0sj68d1s1000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""hood"":""Pacific_Heights"",""yrblt"":""1960-1969"",""zestimate"":""2999464"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-francisco-ca/6_p/","NEXT","https://www.zillow.com/san-francisco-ca/7_p/","NEXT","https://www.zillow.com/san-francisco-ca/8_p/","NEXT","https://www.zillow.com/san-francisco-ca/9_p/","NEXT","https://www.zillow.com/san-francisco-ca/10_p/","NEXT","https://www.zillow.com/san-francisco-ca/11_p/","NEXT","https://www.zillow.com/san-francisco-ca/12_p/","NEXT","https://www.zillow.com/san-francisco-ca/13_p/","NEXT","https://www.zillow.com/san-francisco-ca/14_p/","NEXT","https://www.zillow.com/san-francisco-ca/15_p/","","","","","","","","","",""
"1572905343-4633","https://www.zillow.com/homes/san-francisco-CA_rb/","","https://www.zillow.com/homedetails/124-Teddy-Ave-San-Francisco-CA-94134/2087511523_zpid/","San Francisco, CA 94134","For sale","124 Teddy Ave,","","","","","","","5","https://www.zillow.com/san-francisco-ca/5_p/","null","--","null","$916,148","$799,500","Multi Family","1916","Gas","None","Multi Family","$627","$4,475/mo","1","2","6","{""targetDiv"":""gpt-ad-6d82bd2c-2773-4f06-bfe9-94b009e1e6ee"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""124 Teddy Ave"",""bd"":""0"",""fsbid"":""13698"",""city"":""San_Francisco"",""proptp"":""mfh"",""pid"":""2087511523"",""lot"":""1"",""zestibuck"":""900-999k"",""listtp"":""buy_agent"",""zguidh"":""5646371178894264888"",""sqftrange"":""1000-1499"",""price"":""799500"",""sqft"":""1275"",""posting_url"":"""",""mlong"":""-122.404829"",""state"":""CA"",""prange"":""700-799k"",""zip"":""94134"",""mlat"":""37.714253"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISv8e1jffagsvi1000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""hood"":""Visitacion_Valley"",""yrblt"":""1900-1919"",""zestimate"":""916148"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-francisco-ca/6_p/","NEXT","https://www.zillow.com/san-francisco-ca/7_p/","NEXT","https://www.zillow.com/san-francisco-ca/8_p/","NEXT","https://www.zillow.com/san-francisco-ca/9_p/","NEXT","https://www.zillow.com/san-francisco-ca/10_p/","NEXT","https://www.zillow.com/san-francisco-ca/11_p/","NEXT","https://www.zillow.com/san-francisco-ca/12_p/","NEXT","https://www.zillow.com/san-francisco-ca/13_p/","NEXT","https://www.zillow.com/san-francisco-ca/14_p/","NEXT","https://www.zillow.com/san-francisco-ca/15_p/","NEXT","https://www.zillow.com/san-francisco-ca/16_p/","","","","","","","",""
"1572904674-4086","https://www.zillow.com/homes/san-francisco-CA_rb/","","https://www.zillow.com/community/mira/2082474858_zpid/","San Francisco, CA 94105","New construction","Buildable plan: 280 Spear Street #36B, MIRA,","","","","","","","5","https://www.zillow.com/san-francisco-ca/5_p/","2,198","3","3","$4,706,779","$4,750,000","Condo","2019","Forced air","Central","Condo","No Data","null","3","3","NA","{""targetDiv"":""gpt-ad-cb904639-d232-4726-a1b5-eb2cfb154af7"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" U30FN8"",""aamgnrc1"":""280 Spear St"",""bd"":""3"",""fsbid"":""16714"",""city"":""San_Francisco"",""proptp"":""cnd"",""pid"":""2082474858"",""zestibuck"":""4m-4_999m"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2000-2499"",""price"":""4750000"",""sqft"":""2198"",""posting_url"":""http://mirasf.com?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=41751&nhf_listing_type=community&utm_term=comm_MIRA&utm_campaign=San+Francisco%2FCA"",""state"":""CA"",""mlong"":""-122.39306"",""cnty"":""San_Francisco"",""park"":""yes"",""prange"":""4m-4_999m"",""zip"":""94105"",""mlat"":""37.791282"",""plid"":""15726212"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfsazgzid80fv1000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""hood"":""Financial_District"",""yrblt"":""2010-2019"",""zestimate"":""4706779"",""premieragent"":""no"",""builderChatId"":""16714-799420"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/san-francisco-ca/6_p/","NEXT","https://www.zillow.com/san-francisco-ca/7_p/","NEXT","https://www.zillow.com/san-francisco-ca/8_p/","NEXT","https://www.zillow.com/san-francisco-ca/9_p/","NEXT","https://www.zillow.com/san-francisco-ca/10_p/","NEXT","https://www.zillow.com/san-francisco-ca/11_p/","NEXT","https://www.zillow.com/san-francisco-ca/12_p/","NEXT","https://www.zillow.com/san-francisco-ca/13_p/","NEXT","https://www.zillow.com/san-francisco-ca/14_p/","NEXT","https://www.zillow.com/san-francisco-ca/15_p/","NEXT","https://www.zillow.com/san-francisco-ca/16_p/","NEXT","https://www.zillow.com/san-francisco-ca/17_p/","NEXT","https://www.zillow.com/san-francisco-ca/18_p/","NEXT","https://www.zillow.com/san-francisco-ca/19_p/","",""
