web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572893134-162","https://www.zillow.com/homes/Campbell-CA_rb/","","https://www.zillow.com/homedetails/62-Palomar-Real-62-Campbell-CA-95008/2088126509_zpid/","Campbell, CA 95008","For sale","62 Palomar Real # 62,","2","https://www.zillow.com/campbell-ca/2_p/","1,440","2","2","$419,952","$419,950","Mobile / Manufactured","1968","Forced air","Central","Carport","$292","$3,350/mo","6","9","null","null","No","null","Individual Electric Meters, Public Utilities","null"
"1572893206-169","https://www.zillow.com/homes/Campbell-CA_rb/","","https://www.zillow.com/homedetails/1148-Mcbain-Ave-Campbell-CA-95008/19592667_zpid/","Campbell, CA 95008","For sale","1148 Mcbain Ave,","","","2,312","4","3","$1,899,016","$1,899,000","Single Family","1953","Forced air","Central","2 spaces","9,997 sqft","$5,100/mo","3","5","6","null","Composition","null","Public Utilities, Individual Gas Meters","$11,267"
"1572893661-200","https://www.zillow.com/homes/Campbell-CA_rb/","","https://www.zillow.com/homedetails/635-Birch-Dr-Campbell-CA-95008/19588579_zpid/","Campbell, CA 95008","For sale","635 Birch Dr,","","","1,067","2","2","$905,785","$898,500","Townhouse","1979","Forced air","Central","2 spaces","2,208 sqft","$2,995/mo","6","5","6","null","Tile","null","Public Utilities","$10,925"
"1572893739-206","https://www.zillow.com/homes/Campbell-CA_rb/","","https://www.zillow.com/homedetails/621-Emory-Ave-Campbell-CA-95008/19663968_zpid/","Campbell, CA 95008","For sale","621 Emory Ave,","","","1,429","3","2","null","$1,595,000","Single Family","1952","Forced air","Central","4 spaces","0.31 acres","$3,600/mo","7","7","8","null","Composition","null","Public Utilities, Natural Gas, Solar Panels - Leased","$5,265"
"1572893336-177","https://www.zillow.com/homes/Campbell-CA_rb/","","https://www.zillow.com/homedetails/225-Gomes-Ct-APT-2-Campbell-CA-95008/19588153_zpid/","Campbell, CA 95008","For sale","225 Gomes Ct APT 2,","","","null","2","null","$641,218","$629,000","Condo","1971","Forced air","Central","1 space","$328/month","$2,600/mo","4","4","6","null","Composition","null","null","$7,202"
"1572893726-205","https://www.zillow.com/homes/Campbell-CA_rb/","","https://www.zillow.com/homedetails/1740-Whitwood-Ln-Campbell-CA-95008/153337811_zpid/","Campbell, CA 95008","For sale","1740 Whitwood Ln,","","","null","--","null","$2,292,319","$2,250,000","Multi Family","1962","Forced air","Central","4 spaces","$672","$3,052/mo","7","7","8","null","Composition","null","Individual Electric Meters, Individual Gas Meters","$21,409"
"1572893516-190","https://www.zillow.com/homes/Campbell-CA_rb/","","https://www.zillow.com/homedetails/1869-Ensenada-Dr-Campbell-CA-95008/19611300_zpid/","Campbell, CA 95008","For sale","1869 Ensenada Dr,","","","1,566","4","3","$1,471,749","$1,450,000","Single Family","1957","Forced air","None","2 spaces","6,425 sqft","$3,800/mo","7","8","null","null","Composition","null","Public Utilities","$1,847"
"1572893379-180","https://www.zillow.com/homes/Campbell-CA_rb/","","https://www.zillow.com/homedetails/980-Crockett-Ave-Campbell-CA-95008/19659399_zpid/","Campbell, CA 95008","For sale","980 Crockett Ave,","","","2,886","4","3","$1,910,719","$1,888,000","Single Family","1990","Forced air","Central","2 spaces","4,721 sqft","$5,200/mo","9","7","8","Central AC","Composition","null","Individual Electric Meters, Public Utilities, Individual Gas Meters","$8,551"
"1572893612-196","https://www.zillow.com/homes/Campbell-CA_rb/","","https://www.zillow.com/homedetails/150-Payman-Pl-Campbell-CA-95008/246246847_zpid/","Campbell, CA 95008","For sale","150 Payman Pl,","","","2,015","4","4","$1,509,722","$1,499,000","Single Family","2017","Forced air","Central","Attached Garage","2,692 sqft","$3,100/mo","7","7","8","null","Composition","null","Public Utilities","$20,200"
"1572893354-178","https://www.zillow.com/homes/Campbell-CA_rb/","","https://www.zillow.com/homedetails/285-California-St-Campbell-CA-95008/19610193_zpid/","Campbell, CA 95008","For sale","285 California St,","","","3,083","5","5","None","$2,788,888","Single Family","2019","Forced air","Central","2 spaces","8,206 sqft","null","4","8","null","null","Tile","null","Public Utilities","null"
"1572893193-168","https://www.zillow.com/homes/Campbell-CA_rb/","","https://www.zillow.com/homedetails/1311-Munro-Ave-Campbell-CA-95008/19659604_zpid/","Campbell, CA 95008","For sale","1311 Munro Ave,","2","https://www.zillow.com/campbell-ca/2_p/","1,312","2","2","$1,324,026","$1,349,999","Single Family","1941","Forced air","Central","4 spaces","8,036 sqft","$3,575/mo","9","7","8","Central","Stucco, Wood","Composition","All Public","$3,026"
"1572893382-181","https://www.zillow.com/homes/Campbell-CA_rb/","","https://www.zillow.com/homedetails/14291445-W-Mont-Ave-Campbell-CA-95008/2082561693_zpid/","Campbell, CA 95008","Lot/land","1429&1445 W Mont Ave,","","","null","1.26 acres","null","None","$6,880,000","null","null","null","null","null","null","$3,200/mo","9","7","8","null","Residential Lots & Land","Square Feet","Public Utilities","null"
"1572893761-208","https://www.zillow.com/homes/Campbell-CA_rb/","","https://www.zillow.com/homedetails/523-Union-Ave-Campbell-CA-95008/19670196_zpid/","Campbell, CA 95008","Lot/land","523 Union Ave,","","","null","10,798 sqft","null","null","$1,950,000","null","null","null","null","null","null","$4,000/mo","6","7","9","null","Residential Lots & Land","Square Feet","Gas - On Site, Electricity - On Site","$7,546"
"1572893269-172","https://www.zillow.com/homes/Campbell-CA_rb/","","https://www.zillow.com/homedetails/74-Timber-Cove-Dr-Campbell-CA-95008/2102325180_zpid/","Campbell, CA 95008","For sale","74 Timber Cove Dr,","","","1,248","3","2","$225,204","$225,000","Mobile / Manufactured","1974","Forced air","No Data","2 spaces","$180","$3,400/mo","7","4","6","null","No","null","Cable Available, Water Connected, Sewer Connected, Electricity Connected, Natural Gas Connected","null"
"1572893459-187","https://www.zillow.com/homes/Campbell-CA_rb/","","https://www.zillow.com/homedetails/3541-S-Bascom-Ave-5-Campbell-CA-95008/19672828_zpid/","Campbell, CA 95008","For sale","3541 S Bascom Ave # 5,","","","1,386","3","3","$884,732","$875,000","Condo","1980","Forced air","Central","2 spaces","$250/month","$3,500/mo","7","7","9","Ceiling Fan, Central AC","Composition","null","Individual Electric Meters, Public Utilities, Individual Gas Meters","$3,255"
