web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href,next_page9,next_page9-href,next_page10,next_page10-href,next_page11,next_page11-href,next_page12,next_page12-href,next_page13,next_page13-href,next_page14,next_page14-href,next_page15,next_page15-href,next_page16,next_page16-href,next_page17,next_page17-href,next_page18,next_page18-href,next_page19,next_page19-href,next_page20,next_page20-href
"1572906464-5534","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/1400-Warrington-Rd-Santa-Rosa-CA-95404/2131277637_zpid/","Santa Rosa, CA 95404","Foreclosure","1400 Warrington Rd,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","3,978","5","4","$1,363,996","$1,895,000","Single Family","2011","No Data","No Data","Single Family","23.21 acres","$6,290/mo","4","2","3","{""targetDiv"":""gpt-ad-3523d015-856a-4662-a7db-473dcafbc518"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1400 Warrington Rd"",""bd"":""5"",""fsbid"":""13601"",""city"":""Santa_Rosa"",""proptp"":""sfh"",""pid"":""2131277637"",""lot"":""10"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_foreclosure"",""zguidh"":""7592981088688542106"",""sqftrange"":""3500-3999"",""price"":""1895000"",""sqft"":""3978"",""posting_url"":""http://greathomes.org/mls/property/21919590"",""mlong"":""-122.684481"",""state"":""CA"",""prange"":""1_5-1_999m"",""zip"":""95404"",""mlat"":""38.392119"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISyvusy4kp04vx1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1843238"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572905596-4845","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/1959-Yellow-Rose-Ln-Santa-Rosa-CA-95407/15832847_zpid/","Santa Rosa, CA 95407","Pre-foreclosure","1959 Yellow Rose Ln,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","null","3","null","$374,032","$374,032","Single Family","1999","Other","No Data","Single Family","4,356 sqft","null","3","2","3","{""targetDiv"":""gpt-ad-a0c8f87f-f575-40db-a67a-7845b5279b42"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1959 Yellow Rose Ln"",""bd"":""3"",""city"":""Santa_Rosa"",""proptp"":""sfh"",""pid"":""15832847"",""lot"":""1"",""zestibuck"":""500-599k"",""listtp"":""buy_foreclosure"",""zguidh"":""2685671872952379472"",""sqftrange"":""1000-1499"",""price"":""505449"",""sqft"":""1157"",""posting_url"":"""",""mlong"":""-122.737932"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""95407"",""mlat"":""38.410348"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""1990-1999"",""zestimate"":""505449"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","","","","","","","","","","","","","","","",""
"1572906578-5631","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/188-Mountain-Vista-Cir-Santa-Rosa-CA-95409/15766994_zpid/","Santa Rosa, CA 95409","For sale","188 Mountain Vista Cir,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","1,503","2","2","$615,424","$629,000","Single Family","1979","Other","No Data","Single Family","3,049 sqft","$2,750/mo","7","8","9","{""targetDiv"":""gpt-ad-d23b5af5-1d0a-49d6-8888-40b5132724eb"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""188 Mountain Vista Cir"",""bd"":""2"",""fsbid"":""13601"",""city"":""Santa_Rosa"",""proptp"":""sfh"",""pid"":""15766994"",""lot"":""1"",""zestibuck"":""600-699k"",""listtp"":""buy_agent"",""zguidh"":""-2671072815885966295"",""sqftrange"":""1500-1999"",""price"":""629000"",""sqft"":""1503"",""posting_url"":""http://greathomes.org/mls/property/21927409"",""mlong"":""-122.577828"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""95409"",""mlat"":""38.433322"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbd4lsa78lw2p0000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""hood"":""Oakmont"",""yrblt"":""1970-1979"",""zestimate"":""615424"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572905730-4951","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/2121-Dennis-Ln-Santa-Rosa-CA-95403/15803448_zpid/","Santa Rosa, CA 95403","Lot/land","2121 Dennis Ln,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","null","3,920 sqft","null","None","$139,000","null","null","null","null","null","null","null","5","4","8","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","","","","","","","","","","","","","","","",""
"1572906243-5358","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/5070-Gates-Rd-Santa-Rosa-CA-95404/15774340_zpid/","Santa Rosa, CA 95404","For sale by owner","5070 Gates Rd,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","null","8 acres","null","None","$300,000","null","null","null","null","null","null","$2,195/mo","7","9","null","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","","","","","","","","","","","","","","","","","","","","","","","",""
"1572904730-4135","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/2119-Wedgewood-Way-Santa-Rosa-CA-95404/54788592_zpid/","Santa Rosa, CA 95404","Lot/land","2119 Wedgewood Way,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","null","0.31 acres","null","None","$348,000","null","null","null","null","null","null","null","7","4","8","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","NEXT","https://www.zillow.com/santa-rosa-ca/13_p/","NEXT","https://www.zillow.com/santa-rosa-ca/14_p/","NEXT","https://www.zillow.com/santa-rosa-ca/15_p/","NEXT","https://www.zillow.com/santa-rosa-ca/16_p/","NEXT","https://www.zillow.com/santa-rosa-ca/17_p/","NEXT","https://www.zillow.com/santa-rosa-ca/18_p/","","","",""
"1572904766-4165","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/6055-Foothill-Ranch-Rd-Santa-Rosa-CA-95404/15774572_zpid/","Santa Rosa, CA 95404","Lot/land","6055 Foothill Ranch Rd,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","null","5 acres","null","None","$699,000","null","null","null","null","null","null","null","7","8","null","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","NEXT","https://www.zillow.com/santa-rosa-ca/13_p/","NEXT","https://www.zillow.com/santa-rosa-ca/14_p/","NEXT","https://www.zillow.com/santa-rosa-ca/15_p/","NEXT","https://www.zillow.com/santa-rosa-ca/16_p/","NEXT","https://www.zillow.com/santa-rosa-ca/17_p/","NEXT","https://www.zillow.com/santa-rosa-ca/18_p/","","","",""
"1572906189-5312","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/421-Trail-Ridge-Pl-Santa-Rosa-CA-95409/15767658_zpid/","Santa Rosa, CA 95409","For sale","421 Trail Ridge Pl,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","2,212","3","3","null","$1,075,000","Single Family","1988","None","No Data","Single Family","0.83 acres","$3,476/mo","7","8","9","{""targetDiv"":""gpt-ad-4efebdf1-c9f8-4ee3-959b-41379a37926e"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""421 Trail Ridge Pl"",""bd"":""3"",""fsbid"":""3031"",""city"":""Santa_Rosa"",""proptp"":""sfh"",""pid"":""15767658"",""lot"":""5"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""-4406760173531424541"",""sqftrange"":""2000-2499"",""price"":""1075000"",""sqft"":""2212"",""posting_url"":""http://www.century21.com/property/421-Trail-Ridge-Pl-Santa-Rosa-CA-95409/11996281/detail"",""mlong"":""-122.583794"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""95409"",""mlat"":""38.421464"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbx7phms2qv2e0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Oakmont"",""yrblt"":""1980-1989"",""zestimate"":""1065811"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","","","","","","","","","","","","","","","","","","","","","","","",""
"1572905959-5129","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/2416-Havitur-Way-Santa-Rosa-CA-95404/119686912_zpid/","Santa Rosa, CA 95404","Pre-foreclosure","2416 Havitur Way,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","null","3","null","$380,295","$380,295","Single Family","2010","No Data","No Data","Single Family","4,266 sqft","null","3","4","7","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","","","","","","","","","","","","","","","","","","","",""
"1572906630-5675","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/4027-New-Zealand-Ave-Santa-Rosa-CA-95407/96059425_zpid/","Santa Rosa, CA 95407","For sale","4027 New Zealand Ave,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","1,577","4","3","null","$549,000","Single Family","2009","Other","No Data","Single Family","3,049 sqft","$2,750/mo","4","2","3","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572904957-4321","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/4030-Bridlewood-Ct-Santa-Rosa-CA-95403/241873264_zpid/","Santa Rosa, CA 95403","Lot/land","4030 Bridlewood Ct,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","null","2 acres","null","None","$4,150,000","null","null","null","null","null","null","null","5","4","8","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","NEXT","https://www.zillow.com/santa-rosa-ca/13_p/","NEXT","https://www.zillow.com/santa-rosa-ca/14_p/","NEXT","https://www.zillow.com/santa-rosa-ca/15_p/","NEXT","https://www.zillow.com/santa-rosa-ca/16_p/","NEXT","https://www.zillow.com/santa-rosa-ca/17_p/","","","","","",""
"1572906974-5942","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/3819-Crestview-Dr-Santa-Rosa-CA-95403/15846101_zpid/","Santa Rosa, CA 95403","For sale","3819 Crestview Dr,","","","3","https://www.zillow.com/santa-rosa-ca/3_p/","","","","","1,621","3","2","$679,904","$679,900","Single Family","2018","None","No Data","Single Family","6,098 sqft","$2,860/mo","3","4","4","No Data","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572906879-5872","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/1540-Mission-Blvd-Santa-Rosa-CA-95409/15871498_zpid/","Santa Rosa, CA 95409","For sale","1540 Mission Blvd,","","","","","4","https://www.zillow.com/santa-rosa-ca/4_p/","","","1,802","3","3","$429,396","$429,000","Condo","1987","Forced air","No Data","Condo","$561/month","$2,800/mo","7","9","null","No Data","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572905864-5052","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/51-Arthur-Dr-Santa-Rosa-CA-95403/119688928_zpid/","Santa Rosa, CA 95403","For sale","51 Arthur Dr,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","780","2","1","null","$79,000","Mobile / Manufactured","1981","No Data","No Data","Mobile / Manufactured","$101","$2,100/mo","5","4","8","{""targetDiv"":""gpt-ad-42d9d84b-5575-4e37-951f-938b5b99e42f"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""51 Arthur Dr"",""bd"":""2"",""fsbid"":""4383"",""city"":""Santa_Rosa"",""proptp"":""mm"",""pid"":""119688928"",""lot"":""9"",""zestibuck"":""0-100k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-9051917820939580640"",""sqftrange"":""500-999"",""price"":""79000"",""sqft"":""780"",""posting_url"":""https://www.coldwellbankerhomes.com/ca/santa-rosa/51-arthur-dr/pid_30000911/?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-122.777491"",""state"":""CA"",""prange"":""0-100k"",""zip"":""95403"",""mlat"":""38.521216"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzzlkhsz4r26i1000000000.jpg"",""zusr"":""true"",""price_band"":""z0"",""hood"":""Larkfield-Wikiup"",""yrblt"":""1980-1989"",""zestimate"":""74980"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","","","","","","","","","","","","","","","","","",""
"1572904587-4002","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/4956-Lakepointe-Cir-Santa-Rosa-CA-95403/15865027_zpid/","Santa Rosa, CA 95403","Lot/land","4956 Lakepointe Cir,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","null","10,018 sqft","null","null","$320,000","null","null","null","null","null","null","null","5","4","8","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","NEXT","https://www.zillow.com/santa-rosa-ca/13_p/","NEXT","https://www.zillow.com/santa-rosa-ca/14_p/","NEXT","https://www.zillow.com/santa-rosa-ca/15_p/","NEXT","https://www.zillow.com/santa-rosa-ca/16_p/","NEXT","https://www.zillow.com/santa-rosa-ca/17_p/","NEXT","https://www.zillow.com/santa-rosa-ca/18_p/","NEXT","https://www.zillow.com/santa-rosa-ca/19_p/","",""
"1572905025-4378","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/1603-Peppergrass-St-Santa-Rosa-CA-95403/251484742_zpid/","Santa Rosa, CA 95403","For sale","1603 Peppergrass St,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","2,183","3","3","$699,992","$699,990","Single Family","2019","Forced air","Central","Single Family","4,356 sqft","$3,100/mo","2","2","4","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","NEXT","https://www.zillow.com/santa-rosa-ca/13_p/","NEXT","https://www.zillow.com/santa-rosa-ca/14_p/","NEXT","https://www.zillow.com/santa-rosa-ca/15_p/","NEXT","https://www.zillow.com/santa-rosa-ca/16_p/","","","","","","","",""
"1572906684-5718","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/470-Benjamins-Rd-Santa-Rosa-CA-95409/15872577_zpid/","Santa Rosa, CA 95409","For sale","470 Benjamins Rd,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","1,120","2","1","$513,753","$514,700","Single Family","1948","None","None","Single Family","0.51 acres","$2,500/mo","7","9","null","No Data","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572907428-6304","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/2321-Hilltop-Ct-Santa-Rosa-CA-95404/15865831_zpid/","Santa Rosa, CA 95404","For sale","2321 Hilltop Ct,","","","","","","","","","2,340","3","3","$977,575","$969,000","Single Family","1950","Forced air","Central, Refrigeration","Single Family","7,840 sqft","$3,400/mo","5","4","8","{""targetDiv"":""gpt-ad-1470b11d-0795-4a11-9a2e-68cd82894028"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2321 Hilltop Ct"",""bd"":""3"",""fsbid"":""13601"",""city"":""Santa_Rosa"",""proptp"":""sfh"",""pid"":""15865831"",""lot"":""2"",""zestibuck"":""900-999k"",""listtp"":""buy_agent"",""zguidh"":""7188927321679722198"",""sqftrange"":""2000-2499"",""price"":""969000"",""sqft"":""2340"",""posting_url"":""http://greathomes.org/mls/property/21927091"",""mlong"":""-122.712494"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""95404"",""mlat"":""38.463601"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnaa9xwisp6f30000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""yrblt"":""1940-1959"",""zestimate"":""977575"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572906607-5654","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/5111-Middlebrook-Ct-Santa-Rosa-CA-95404/15868523_zpid/","Santa Rosa, CA 95404","For sale","5111 Middlebrook Ct,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","5,201","5","5","$1,952,296","$2,000,000","Single Family","1993","Forced air, Radiant","Central","Single Family","1.01 acres","$6,679/mo","7","9","null","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572905588-4838","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/50-Coronado-Cir-Santa-Rosa-CA-95409/2082309478_zpid/","Santa Rosa, CA 95409","For sale","50 Coronado Cir,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","1,296","2","2","null","$120,000","Mobile / Manufactured","1968","Other","No Data","Mobile / Manufactured","$93","null","7","8","9","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","","","","","","","","","","","","","","","",""
"1572906115-5255","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/2131-Millwood-Ct-Santa-Rosa-CA-95403/15784524_zpid/","Santa Rosa, CA 95403","For sale","2131 Millwood Ct,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","1,738","3","3","$599,002","$599,000","Single Family","1987","Other","No Data","Single Family","5,662 sqft","$2,950/mo","2","2","4","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","","","","","","","","","","","","","","","","","","","","","",""
"1572906302-5404","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/901-Russell-Ave-APT-143-Santa-Rosa-CA-95403/15765022_zpid/","Santa Rosa, CA 95403","For sale","901 Russell Ave APT 143,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","916","2","1","$300,477","$300,000","Condo","1987","None","No Data","Condo","$340/month","$1,995/mo","7","2","8","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","","","","","","","","","","","","","","","","","","","","","","","",""
"1572905653-4891","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/1485-Timberhill-Rd-Santa-Rosa-CA-95401/184920473_zpid/","Santa Rosa, CA 95401","Pre-foreclosure","1485 Timberhill Rd,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","null","4","null","$1,007,411","$1,007,411","Single Family","1964","None","No Data","Single Family","1.5 acres","null","7","8","null","{""targetDiv"":""gpt-ad-2b3cffa0-eb82-4a06-8c60-8f8110bc42eb"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1485 Timberhill Rd"",""bd"":""4"",""city"":""Santa_Rosa"",""proptp"":""sfh"",""pid"":""184920473"",""lot"":""6"",""zestibuck"":""1-1_499m"",""listtp"":""buy_foreclosure"",""zguidh"":""3546403662499596824"",""sqftrange"":""3000-3499"",""price"":""1259264"",""sqft"":""3385"",""posting_url"":"""",""mlong"":""-122.83822"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""95401"",""mlat"":""38.453307"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1960-1969"",""zestimate"":""1259264"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","","","","","","","","","","","","","","","",""
"1572905229-4542","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/2040-Olivet-Rd-Santa-Rosa-CA-95401/300261395_zpid/","Santa Rosa, CA 95401","For sale","2040 Olivet Rd,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","1,776","3","2","$1,659,245","$1,650,000","Single Family","1915","None","No Data","Single Family","6 acres","$3,000/mo","2","2","4","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","NEXT","https://www.zillow.com/santa-rosa-ca/13_p/","NEXT","https://www.zillow.com/santa-rosa-ca/14_p/","NEXT","https://www.zillow.com/santa-rosa-ca/15_p/","","","","","","","","","",""
"1572906600-5651","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/172-Brookview-Ct-Santa-Rosa-CA-95409/2114779856_zpid/","Santa Rosa, CA 95409","For sale","172 Brookview Ct,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","1,440","3","2","$119,000","$119,000","Mobile / Manufactured","1978","Forced air","No Data","Mobile / Manufactured","$83","$2,500/mo","7","9","null","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
