web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href,next_page9,next_page9-href,next_page10,next_page10-href,next_page11,next_page11-href,next_page12,next_page12-href
"1572910062-7156","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/9-Remington-Ct-Napa-CA-94558/111416889_zpid/","Napa, CA 94558","Lot/land","9 Remington Ct,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","null","0.5 acres","null","null","$489,000","null","null","null","null","null","null","null","6","2","7","{""targetDiv"":""gpt-ad-82352f40-d661-4abd-88c7-cbae4acf39a3"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94558"",""aamgnrc1"":""9 Remington Ct"",""mlat"":""38.313406"",""bd"":""0"",""fsbid"":""2877"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS33zz1gwe57yo1000000000.jpg"",""zusr"":""true"",""city"":""Napa"",""proptp"":""lot"",""pid"":""111416889"",""hood"":""Browns_Valley_Central"",""lot"":""3,4"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-6219449543639113002"",""premieragent"":""no"",""sqftrange"":""10000_and_up"",""price"":""489000"",""sqft"":""21780"",""posting_url"":""http://www.coldwellbanker.com/listingdetail/CB8M7D7Y/"",""mlong"":""-122.339612"",""state"":""CA"",""prange"":""450-499k""}}","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","NEXT","https://www.zillow.com/napa-ca/8_p/","","","","","","","",""
"1572909998-7123","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/670-Costa-Dr-Napa-CA-94558/19414999_zpid/","Napa, CA 94558","Pre-foreclosure","670 Costa Dr,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","null","4","null","$454,244","$454,244","Single Family","1970","Other","None","Single Family","6,011 sqft","null","2","4","6","No Data","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","NEXT","https://www.zillow.com/napa-ca/8_p/","NEXT","https://www.zillow.com/napa-ca/9_p/","","","","","",""
"1572910559-7405","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/1511-Partrick-Rd-Napa-CA-94558/130980599_zpid/","Napa, CA 94558","For sale","1511 Partrick Rd,","","","","","4","https://www.zillow.com/napa-ca/4_p/","","","3,324","2","2","None","$9,750,000","Single Family","2006","Other","None","Single Family","22.22 acres","$5,500/mo","6","2","7","No Data","null","null","null","null","","","","","","","","","","","","","",""
"1572910326-7289","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/1727-Main-St-Napa-CA-94559/2084091367_zpid/","Napa, CA 94559","For sale","1727 Main St,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","5,376","10","10.5","$3,859,084","$4,150,000","Single Family","1885","No Data","No Data","Single Family","0.5 acres","$25,000/mo","2","4","7","No Data","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","","","","","","","","","","","",""
"1572909730-6988","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/1140-Steele-Canyon-Rd-Napa-CA-94558/2086060479_zpid/","Napa, CA 94558","Lot/land","1140 Steele Canyon Rd,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","null","0.73 acres","null","None","$94,000","null","null","null","null","null","null","$1,950/mo","9","3","6","{""targetDiv"":""gpt-ad-1854924f-6e3d-4ca9-a313-b26481cd9e97"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94558"",""aamgnrc1"":""1140 Steele Canyon Rd"",""mlat"":""38.516659"",""bd"":""0"",""fsbid"":""13601"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISin5nt9w6llk11000000000.jpg"",""zusr"":""true"",""city"":""Napa"",""proptp"":""lot"",""pid"":""2086060479"",""lot"":""4"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-5758635255678462706"",""premieragent"":""no"",""price"":""94000"",""posting_url"":""http://greathomes.org/mls/property/21902297"",""mlong"":""-122.186884"",""state"":""CA"",""prange"":""0-100k""}}","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","NEXT","https://www.zillow.com/napa-ca/8_p/","NEXT","https://www.zillow.com/napa-ca/9_p/","NEXT","https://www.zillow.com/napa-ca/10_p/","NEXT","https://www.zillow.com/napa-ca/11_p/","",""
"1572910289-7272","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/805-Omaha-Ct-Napa-CA-94559/68967919_zpid/","Napa, CA 94559","Pre-foreclosure","805 Omaha Ct,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","null","3","null","$468,217","$468,217","Single Family","2005","Other","Central","Single Family","3,883 sqft","null","1","2","7","{""targetDiv"":""gpt-ad-4708b79f-1b7f-4bc7-82b1-941c098ddc05"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""805 Omaha Ct"",""bd"":""3"",""city"":""Napa"",""proptp"":""sfh"",""pid"":""68967919"",""lot"":""1"",""zestibuck"":""600-699k"",""listtp"":""buy_foreclosure"",""zguidh"":""3284060694837690569"",""sqftrange"":""2000-2499"",""price"":""632727"",""sqft"":""2039"",""posting_url"":"""",""mlong"":""-122.297611"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94559"",""mlat"":""38.277763"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z600"",""hood"":""Sheveland_Ranch"",""yrblt"":""2000-2009"",""zestimate"":""632727"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","","","","","","","","","","","",""
"1572910496-7375","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/3408-Deerfield-Ct-Napa-CA-94558/19410675_zpid/","Napa, CA 94558","For sale","3408 Deerfield Ct,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","2,128","4","3","$825,679","$849,000","Single Family","1982","Other","None","Single Family","10,454 sqft","$3,885/mo","6","2","7","{""targetDiv"":""gpt-ad-a8bde598-c0c4-4fe5-81a2-c43aad78c5b6"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""3408 Deerfield Ct"",""bd"":""4"",""fsbid"":""13601"",""city"":""Napa"",""proptp"":""sfh"",""pid"":""19410675"",""lot"":""2"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""2124187862258867825"",""sqftrange"":""2000-2499"",""price"":""849000"",""sqft"":""2128"",""posting_url"":""http://greathomes.org/mls/property/21914898"",""mlong"":""-122.338716"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94558"",""mlat"":""38.309306"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnqm1sirgrh9j1000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""hood"":""Browns_Valley_Central"",""yrblt"":""1980-1989"",""zestimate"":""825679"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572910352-7302","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/1107-Castle-Oaks-Dr-Napa-CA-94558/19423743_zpid/","Napa, CA 94558","For sale","1107 Castle Oaks Dr,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","3,740","4","4","None","$2,850,000","Single Family","1994","Other","Central","Single Family","0.65 acres","$9,252/mo","9","3","6","No Data","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","","","","","","","","","","","",""
"1572910045-7147","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/230-Wintergreen-Cir-Napa-CA-94558/19424068_zpid/","Napa, CA 94558","Lot/land","230 Wintergreen Cir,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","null","4,791 sqft","null","null","$315,000","null","null","null","null","null","null","null","9","3","6","No Data","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","NEXT","https://www.zillow.com/napa-ca/8_p/","","","","","","","",""
"1572910163-7209","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/3800-Monticello-Rd-Napa-CA-94558/19405462_zpid/","Napa, CA 94558","For sale","3800 Monticello Rd,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","1,200","2","2","null","$3,999,999","Single Family","2015","Other","None","Single Family","32.57 acres","$4,500/mo","9","3","6","{""targetDiv"":""gpt-ad-3399ba05-d293-4b1c-bc26-8740d15d250a"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""3800 Monticello Rd"",""bd"":""2"",""fsbid"":""2877"",""city"":""Napa"",""proptp"":""sfh"",""pid"":""19405462"",""lot"":""10"",""zestibuck"":""3m-3_999m"",""listtp"":""buy_agent"",""zguidh"":""4600233837201954180"",""sqftrange"":""1000-1499"",""price"":""3999999"",""sqft"":""1200"",""posting_url"":""https://www.coldwellbankerluxury.com/property/?provider_id=AF8CC256-C541-46AE-A985-B8FC7B26585E"",""mlong"":""-122.201198"",""state"":""CA"",""park"":""yes"",""prange"":""3m-3_999m"",""zip"":""94558"",""mlat"":""38.373863"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvcha78kd9u8a1000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""yrblt"":""2010-2019"",""zestimate"":""3786376"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","","","","","","","","","",""
"1572910976-7608","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/547-Westgate-Dr-Napa-CA-94558/19423794_zpid/","Napa, CA 94558","Lot/land","547 Westgate Dr,","","","","","","","","","null","0.4 acres","null","null","$429,000","null","null","null","null","null","null","null","9","3","6","No Data","null","null","null","null","","","","","","","","","","","","","",""
"1572910222-7239","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/2-Old-Coach-Rd-Napa-CA-94558/111417366_zpid/","Napa, CA 94558","For sale","2 Old Coach Rd,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","3,500","4","4","null","$2,975,000","Single Family","2017","Other","Central","Single Family","1.04 acres","$9,659/mo","9","3","6","No Data","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","","","","","","","","","",""
"1572910746-7501","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/2984-Massa-Dr-Napa-CA-94558/19412582_zpid/","Napa, CA 94558","For sale","2984 Massa Dr,","2","https://www.zillow.com/napa-ca/2_p/","","","","","","","2,056","3","2","$733,440","$738,900","Single Family","1952","Forced air","Central","Single Family","0.26 acres","$3,300/mo","6","4","6","No Data","null","null","null","null","","","","","","","","","","","","","",""
"1572910444-7349","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/530-Greenbach-St-Napa-CA-94559/19413832_zpid/","Napa, CA 94559","For sale","530 Greenbach St,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","1,782","4","3","null","$639,000","Single Family","1955","Forced air","Central","Single Family","5,662 sqft","$3,175/mo","1","2","7","No Data","null","null","null","null","","","","","","","","","","","","","",""
"1572909657-6950","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/4100-Byway-E-Napa-CA-94558/2083401561_zpid/","Napa, CA 94558","Lot/land","4100 Byway E,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","null","0.78 acres","null","None","$880,000","null","null","null","null","null","null","$1,849/mo","4","6","null","{""targetDiv"":""gpt-ad-d0f6e037-a11e-4ef8-b056-a881c504859d"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94558"",""aamgnrc1"":""4100 Byway E"",""mlat"":""38.334324"",""bd"":""0"",""fsbid"":""13601"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISma2jfvqgov8v1000000000.jpg"",""zusr"":""true"",""city"":""Napa"",""proptp"":""lot"",""pid"":""2083401561"",""hood"":""Bel_Aire"",""lot"":""5"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-9022268352268291242"",""premieragent"":""no"",""price"":""880000"",""posting_url"":""http://greathomes.org/mls/property/21919179"",""mlong"":""-122.319559"",""state"":""CA"",""prange"":""800-899k""}}","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","NEXT","https://www.zillow.com/napa-ca/8_p/","NEXT","https://www.zillow.com/napa-ca/9_p/","NEXT","https://www.zillow.com/napa-ca/10_p/","NEXT","https://www.zillow.com/napa-ca/11_p/","",""
"1572909918-7083","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/1583-Seminary-St-LOT-1585-Napa-CA-94559/2082630113_zpid/","Napa, CA 94559","For sale","1583 Seminary St LOT 1585,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","1,328","2","2","$718,129","$730,000","Single Family","1964","No Data","No Data","Single Family","2,613 sqft","$2,950/mo","2","4","7","No Data","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","NEXT","https://www.zillow.com/napa-ca/8_p/","NEXT","https://www.zillow.com/napa-ca/9_p/","","","","","",""
"1572910199-7227","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/507-Monroe-St-Napa-CA-94559/19393866_zpid/","Napa, CA 94559","For sale","507 Monroe St,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","905","2","1","$651,730","$659,000","Single Family","1895","Other","None","Single Family","7,405 sqft","$2,700/mo","2","2","7","No Data","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","","","","","","","","","",""
"1572910425-7340","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/2344-Silverado-Trl-Napa-CA-94558/130970312_zpid/","Napa, CA 94558","For sale","2344 Silverado Trl,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","4,833","4","9","null","$13,900,000","Single Family","1900","Other","Central","Single Family","10 acres","$17,000/mo","5","4","6","{""targetDiv"":""gpt-ad-86544e65-5673-4ff4-b89e-4dfc6e831771"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2344 Silverado Trl"",""bd"":""4"",""fsbid"":""14642"",""city"":""Napa"",""proptp"":""sfh"",""pid"":""130970312"",""lot"":""8,9"",""zestibuck"":""10m-14_999m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-180541652898996532"",""sqftrange"":""4500-4999"",""price"":""13900000"",""sqft"":""4833"",""posting_url"":""http://www.carolynroberts.com"",""mlong"":""-122.280288"",""state"":""CA"",""prange"":""10m-14_999m"",""zip"":""94558"",""mlat"":""38.341032"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfo76xgxiye391000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""yrblt"":""1900-1919"",""zestimate"":""12684389"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572910207-7231","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/4048-Sonoma-Hwy-44-Napa-CA-94559/2084026161_zpid/","Napa, CA 94559","For sale","4048 Sonoma Hwy # 44,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","1,750","2","2","$245,616","$250,000","Condo","2008","No Data","No Data","Condo","$725/month","$3,147/mo","6","2","7","{""targetDiv"":""gpt-ad-27a1ad9e-b86d-4a26-8f8c-3e661f22395c"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 44"",""aamgnrc1"":""4048 Sonoma Hwy"",""bd"":""2"",""fsbid"":""13601"",""city"":""Napa"",""proptp"":""cnd"",""pid"":""2084026161"",""zestibuck"":""200-249k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""3102566213016217961"",""sqftrange"":""1500-1999"",""price"":""250000"",""sqft"":""1750"",""posting_url"":""http://greathomes.org/mls/property/21914860"",""mlong"":""-122.330617"",""state"":""CA"",""prange"":""250-299k"",""zip"":""94559"",""mlat"":""38.239265"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISijqk658tcez91000000000.jpg"",""zusr"":""true"",""price_band"":""z200"",""yrblt"":""2000-2009"",""zestimate"":""245616"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","","","","","","","","","",""
"1572910735-7495","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/2119-Main-St-Napa-CA-94559/19392646_zpid/","Napa, CA 94559","For sale","2119 Main St,","","","3","https://www.zillow.com/napa-ca/3_p/","","","","","2,282","3","4","null","$1,145,000","Single Family","1904","Other","None","Single Family","7,840 sqft","$3,662/mo","2","4","7","No Data","null","null","null","null","","","","","","","","","","","","","",""
"1572910875-7558","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/Big-Ranch-Rd-Napa-CA-94558/2093899385_zpid/","Napa, CA 94558","Lot/land","Big Ranch Rd,","","","","","","","","","null","44.36 acres","null","null","$18,000,000","null","null","null","null","null","null","null","5","4","6","{""targetDiv"":""gpt-ad-ca104cc4-e5c8-4a5c-9191-7e3083cba162"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94558"",""aamgnrc1"":""Big Ranch Rd"",""mlat"":""38.367683"",""bd"":""0"",""fsbid"":""2877"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3vgoqyn8a7br0000000000.jpg"",""zusr"":""true"",""city"":""Napa"",""proptp"":""lot"",""pid"":""2093899385"",""lot"":""10"",""listtp"":""buy_agent"",""zguidh"":""-5111410895882566985"",""premieragent"":""no"",""price"":""18000000"",""posting_url"":""https://www.coldwellbankerluxury.com/property/?provider_id=38D76832-AC22-4CA4-8EA8-F6BA010F6D71"",""mlong"":""-122.315483"",""state"":""CA"",""prange"":""15m_and_up""}}","null","null","null","null","","","","","","","","","","","","","",""
