web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572905018-1092","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/community/huntington-at-boulevard/2091954080_zpid/","Dublin, CA 94568","New construction","Buildable plan: Residence 3, Huntington at Boulevard,","2","https://www.zillow.com/dublin-ca/2_p/","","","","","2,691","5","4","None","$1,119,990","Single Family","2019","No Data","No Data","Single Family","No Data","null","7","6","10","{""targetDiv"":""gpt-ad-e0f2dd1b-9d57-4b3d-9224-934a488f5953"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" K3IGHO"",""aamgnrc1"":""5793 El Dorado Ln"",""bd"":""5"",""fsbid"":""14748"",""city"":""Dublin"",""proptp"":""sfh"",""pid"":""2091954080"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""2500-2999"",""price"":""1119990"",""sqft"":""2691"",""posting_url"":""https://www.brookfieldresidential.com/new-homes/california/east-bay/dublin/boulevard/huntington?utm_source=GJ_NewHomeFeed_Huntinton_Boulevard&utm_medium=listing&utm_campaign=brookfieldnorcal_huntington"",""state"":""CA"",""mlong"":""-121.900349"",""cnty"":""Alameda"",""prange"":""1-1_499m"",""zip"":""94568"",""mlat"":""37.707405"",""plid"":""39265"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS2znoqdwrrt8w1000000000.jpg"",""zusr"":""true"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""14748-775849"",""dma"":""37""}}","Yes","null","null","null"
"1572908139-1437","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/community/boulevard-union/2087975423_zpid/","Dublin, CA 94568","New construction","Buildable plan: Residence Five, Boulevard   Union,","","","","","","","2,076","3","4","$892,852","$899,000","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","7","6","10","{""targetDiv"":""gpt-ad-efd899f5-f858-4077-b38d-a2c820d859e1"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" LP08PK"",""aamgnrc1"":""5698 El Dorado Ln"",""bd"":""3"",""fsbid"":""16644"",""city"":""Dublin"",""proptp"":""twn"",""pid"":""2087975423"",""zestibuck"":""800-899k"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""2000-2499"",""price"":""899000"",""sqft"":""2076"",""posting_url"":""http://www.lennar.com/new-homes/california/san-francisco-bay-area/dublin/boulevard/union?utm_source=zillowtrulia&utm_medium=listing&utm_campaign=bahcal_listing_zillowtrulia_boulevard-union"",""state"":""CA"",""mlong"":""-121.899"",""cnty"":""Alameda"",""prange"":""800-899k"",""zip"":""94568"",""mlat"":""37.7086"",""plid"":""14224112"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISv00twm6lbxh20000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""2010-2019"",""zestimate"":""892852"",""premieragent"":""no"",""builderChatId"":""16644-808633"",""dma"":""37""}}","Yes","null","null","null"
"1572908383-1477","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/community/boulevard-lincoln/2087205571_zpid/","Dublin, CA 94568","New construction","Buildable plan: Residence One, Boulevard   Lincoln,","","","","","","","2,836","5","4","None","$1,259,880","Single Family","2019","No Data","No Data","Single Family","No Data","null","7","6","10","{""targetDiv"":""gpt-ad-9c33bf7d-d283-491a-82ec-3d2755ae04f4"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" N6JJNT"",""aamgnrc1"":""5821 Nugget Way"",""bd"":""5"",""fsbid"":""11527"",""city"":""Dublin"",""proptp"":""sfh"",""pid"":""2087205571"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""2500-2999"",""price"":""1259880"",""sqft"":""2836"",""posting_url"":""http://www.lennar.com/new-homes/california/san-francisco-bay-area/dublin/boulevard/lincoln?utm_source=zillowtrulia&utm_medium=listing&utm_campaign=bahlen_listing_zillowtrulia_boulevard-lincoln"",""state"":""CA"",""mlong"":""-121.901"",""cnty"":""Marin"",""prange"":""1-1_499m"",""zip"":""94568"",""mlat"":""37.7083"",""plid"":""15395995"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvkvi17nshnu80000000000.jpg"",""zusr"":""true"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""11527-815773"",""dma"":""37""}}","Yes","null","null","null"
"1572908505-1521","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/homedetails/2479-Whitehorse-Way-Dublin-CA-94568/119591956_zpid/","Dublin, CA 94568","For sale","2479 Whitehorse Way,","","","","","","","2,668","5","4","null","$1,319,888","Single Family","2013","Forced air","Central, Refrigeration","2 spaces","5,227 sqft","$3,782/mo","NA","10","null","Central, Refrigeration","Tile","null","null","$13,033"
"1572904331-865","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/homedetails/6002-Citra-Ct-Dublin-CA-94568/250135405_zpid/","Dublin, CA 94568","New construction","6002 Citra Ct,","","","3","https://www.zillow.com/dublin-ca/3_p/","","","2,589","3","4","None","$1,019,880","Single Family","2019","No Data","No Data","Single Family","2,000 sqft","null","7","6","10","{""targetDiv"":""gpt-ad-e8e8e98f-1875-41a0-b685-b4bd1e9fc01c"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""6002 Citra Ct"",""bd"":""3"",""fsbid"":""16644"",""city"":""Dublin"",""proptp"":""sfh"",""pid"":""250135405"",""lot"":""1"",""listtp"":""buy_builder_community"",""stale"":""yes"",""zguidh"":""-686962791707332164"",""sqftrange"":""2500-2999"",""price"":""1019880"",""sqft"":""2589"",""posting_url"":""http://www.lennar.com/new-homes/california/san-francisco-bay-area/dublin/boulevard/sunset?utm_source=zillowtrulia&utm_medium=listing&utm_campaign=bahcal_listing_zillowtrulia_boulevard-sunset"",""state"":""CA"",""mlong"":""-121.89652"",""cnty"":""Alameda"",""prange"":""1-1_499m"",""zip"":""94568"",""mlat"":""37.712105"",""plid"":""14224113"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvspvtreqlge20000000000.jpg"",""zusr"":""true"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""16644-808637"",""dma"":""37""}}","Yes","null","null","null"
"1572907511-1229","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/homedetails/7820-Gate-Way-Dublin-CA-94568/25064399_zpid/","Dublin, CA 94568","For sale","7820 Gate Way,","2","https://www.zillow.com/dublin-ca/2_p/","","","","","1,482","3","2","null","$685,000","Condo","1988","Forced air, Other","Central","2 spaces","$459/month","$3,200/mo","7","6","10","null","Tile","null","null","$6,599"
"1572908572-1543","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/homedetails/3592-Rocking-Horse-Ct-Dublin-CA-94568/82850076_zpid/","Dublin, CA 94568","For sale","3592 Rocking Horse Ct,","","","","","","","2,079","4","3","$1,006,279","$995,000","Single Family","2007","Forced air","Central","2 spaces","3,232 sqft","$3,700/mo","10","9","10","Central","Tile","null","null","$11,368"
"1572907749-1304","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/homedetails/3275-Dublin-Blvd-APT-117-Dublin-CA-94568/63085184_zpid/","Dublin, CA 94568","For sale","3275 Dublin Blvd APT 117,","2","https://www.zillow.com/dublin-ca/2_p/","","","","","1,066","2","2","null","$567,950","Condo","2004","Forced air","Central","2 spaces","$376/month","$2,600/mo","9","9","10","null","Tile","null","null","$6,107"
"1572904444-898","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/community/apex-in-dublin/2088647906_zpid/","Dublin, CA 94568","New construction","Buildable plan: Residence 1, Apex in Dublin,","","","3","https://www.zillow.com/dublin-ca/3_p/","","","1,766","3","3.5","$860,317","$871,000","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","9","9","10","{""targetDiv"":""gpt-ad-3444ca57-0430-4c14-aea1-5c5e975438fb"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 3UFJYW"",""aamgnrc1"":""3963 Summit Rd"",""bd"":""3"",""fsbid"":""12949"",""city"":""Dublin"",""proptp"":""twn"",""pid"":""2088647906"",""zestibuck"":""800-899k"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""1500-1999"",""price"":""871000"",""sqft"":""1766"",""posting_url"":""https://www.taylormorrison.com/ca/bay-area/dublin/apex?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=39578&nhf_listing_type=community&utm_term=comm_ApexinDublin&utm_campaign=Dublin%2FCA"",""state"":""CA"",""mlong"":""-121.865531"",""cnty"":""Marin"",""prange"":""800-899k"",""zip"":""94568"",""mlat"":""37.704217"",""plid"":""4218709"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfk0qow6o5h0y0000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""2010-2019"",""zestimate"":""860317"",""premieragent"":""no"",""builderChatId"":""12949-812697"",""dma"":""37""}}","Yes","null","null","null"
"1572904491-917","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/community/onyx-at-jordan-ranch/2094437503_zpid/","Dublin, CA 94568","New construction","Buildable plan: Residence 2, Onyx at Jordan Ranch,","","","3","https://www.zillow.com/dublin-ca/3_p/","","","2,025","4","3.5","None","$1,017,236","Single Family","2019","No Data","No Data","Single Family","No Data","null","NA","10","null","{""targetDiv"":""gpt-ad-00c1ccad-0d26-48ba-ad49-a37b99cc99ba"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 2O4REG"",""aamgnrc1"":""2070 Confidence Way"",""bd"":""4"",""fsbid"":""13809"",""city"":""Dublin"",""proptp"":""sfh"",""pid"":""2094437503"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""2000-2499"",""price"":""1017236"",""sqft"":""2025"",""posting_url"":""https://www.tripointehomes.com/northern-california/onyx-jordan-ranch/residence-2-25198/?utm_medium=referral&utm_source=zillow-feed&nhf_channel=6&nhf_listing_id=417801&nhf_listing_type=plan&utm_term=plan_Residence2&utm_campaign=tripointe-zillow-feed"",""state"":""CA"",""mlong"":""-121.843907"",""cnty"":""Santa_Clara"",""prange"":""1-1_499m"",""zip"":""94568"",""mlat"":""37.711548"",""plid"":""31996"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISir0ih2nt2uko1000000000.jpg"",""zusr"":""true"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""13809-785743"",""dma"":""37""}}","Yes","null","null","null"
"1572903645-656","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/community/glen-at-tassajara-hills/2082308627_zpid/","Dublin, CA 94568","New construction","Lot #0024, The Glen at Tassajara Hills,","","","","","4","https://www.zillow.com/dublin-ca/4_p/","3,433","4","4","None","$1,553,995","Single Family","2019","No Data","No Data","Single Family","No Data","null","10","9","10","{""targetDiv"":""gpt-ad-74d2fdfb-f89f-44c6-bd55-19110e5b1e14"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" OQ811P"",""aamgnrc1"":""7305 Colton Hills Dr"",""bd"":""4"",""fsbid"":""830"",""city"":""Dublin"",""proptp"":""sfh"",""pid"":""2092517077"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""3000-3499"",""price"":""1553995"",""sqft"":""3433"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/The-Glen-at-Tassajara-Hills/Wisteria"",""state"":""CA"",""mlong"":""-121.86763"",""cnty"":""Alameda"",""prange"":""1_5-1_999m"",""zip"":""94568"",""mlat"":""37.736712"",""plid"":""39794"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISmu57sic8vks51000000000.jpg"",""zusr"":""true"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""830-808786"",""dma"":""37""}}","Yes","null","null","null"
"1572907139-1148","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/homedetails/4281-Clarinbridge-Cir-Dublin-CA-94568/63085073_zpid/","Dublin, CA 94568","For sale","4281 Clarinbridge Cir,","2","https://www.zillow.com/dublin-ca/2_p/","","","","","1,428","2","3","$664,413","$668,888","Condo","2004","Forced air","Central","Attached Garage","$325/month","$2,900/mo","9","9","10","null","Tile","null","null","$6,886"
"1572905133-1133","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/homedetails/4165-Clarinbridge-Cir-Dublin-CA-94568/63085116_zpid/","Dublin, CA 94568","For sale","4165 Clarinbridge Cir,","2","https://www.zillow.com/dublin-ca/2_p/","","","","","1,243","1","2","$531,578","$539,000","Condo","2004","Forced air","Central","Attached Garage","$357/month","$2,600/mo","9","9","10","Window","Frame, Stucco","Tile","Natural Gas Connected, All Public","$5,963"
"1572904617-954","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/homedetails/5925-Abbott-St-Dublin-CA-94568/2083288695_zpid/","Dublin, CA 94568","New construction","5925 Abbott St,","","","3","https://www.zillow.com/dublin-ca/3_p/","","","2,705","3","3","$1,147,369","$1,147,366","Single Family","2019","No Data","No Data","Single Family","No Data","null","7","6","10","{""targetDiv"":""gpt-ad-b6d25759-b3e7-4c12-996f-66d5630558b3"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""5925 Abbott St"",""bd"":""3"",""fsbid"":""14748"",""city"":""Dublin"",""proptp"":""sfh"",""pid"":""2083288695"",""zestibuck"":""1-1_499m"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""2500-2999"",""price"":""1147366"",""sqft"":""2705"",""posting_url"":""https://www.brookfieldresidential.com/new-homes/california/east-bay/dublin/boulevard/mulholland?utm_source=gj_newhomefeed_mulholland_boulevard&utm_medium=listing&utm_campaign=brookfield_mulholland"",""state"":""CA"",""mlong"":""-121.898309"",""cnty"":""Alameda"",""prange"":""1-1_499m"",""zip"":""94568"",""mlat"":""37.70984"",""plid"":""28663876"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrpskbxi0lz0i1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Northwest_Berkeley"",""yrblt"":""2010-2019"",""zestimate"":""1147369"",""premieragent"":""no"",""builderChatId"":""14748-821813"",""dma"":""37""}}","Yes","null","null","null"
"1572903651-658","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/community/bluffs-at-tassajara-hills/2084173666_zpid/","Dublin, CA 94568","New construction","Lot #0355, The Bluffs at Tassajara Hills,","","","","","4","https://www.zillow.com/dublin-ca/4_p/","4,010","5","6","None","$1,685,995","Single Family","2019","No Data","No Data","Single Family","No Data","null","10","9","10","{""targetDiv"":""gpt-ad-050b0cc0-cc64-427c-8d63-9a2b63ca411d"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" BDX947"",""aamgnrc1"":""7383 Colton Hills Dr"",""bd"":""5"",""fsbid"":""830"",""city"":""Dublin"",""proptp"":""sfh"",""pid"":""2082578488"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""4000-4499"",""price"":""1685995"",""sqft"":""4010"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/The-Bluffs-at-Tassajara-Hills/Ridgecrest"",""state"":""CA"",""mlong"":""-121.86763"",""cnty"":""Alameda"",""prange"":""1_5-1_999m"",""zip"":""94568"",""mlat"":""37.736712"",""plid"":""39793"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISb1b686mtyn2h0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Ashby"",""yrblt"":""2010-2019"",""zestimate"":""1672165"",""premieragent"":""no"",""builderChatId"":""830-808782"",""dma"":""37""}}","Yes","null","null","null"
"1572907186-1158","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/homedetails/5879-Cadence-Ave-Dublin-CA-94568/2083205788_zpid/","Dublin, CA 94568","New construction","5879 Cadence Ave,","2","https://www.zillow.com/dublin-ca/2_p/","","","","","1,691","3","3","$883,113","$879,990","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","7","6","10","{""targetDiv"":""gpt-ad-efa8c9dc-ca98-4388-9f89-4774ef4f9831"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""5879 Cadence Ave"",""bd"":""3"",""fsbid"":""14748"",""city"":""Dublin"",""proptp"":""twn"",""pid"":""2083205788"",""zestibuck"":""800-899k"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""1500-1999"",""price"":""879990"",""sqft"":""1691"",""posting_url"":""https://www.brookfieldresidential.com/new-homes/california/east-bay/dublin/boulevard/wilshire?utm_source=GJ_NewHomeFeed_Wilshire&utm_medium=listing&utm_campaign=brookfieldnorcal_wilshire"",""state"":""CA"",""mlong"":""-121.904099"",""cnty"":""Alameda"",""prange"":""800-899k"",""zip"":""94568"",""mlat"":""37.706593"",""plid"":""10812243"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjb03xyxhnxld1000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""2010-2019"",""zestimate"":""883113"",""premieragent"":""no"",""builderChatId"":""14748-786198"",""dma"":""37""}}","Yes","null","null","null"
"1572904848-1033","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/community/fillmore-at-boulevard/2084758005_zpid/","Dublin, CA 94568","New construction","Buildable plan: Residence 1X, Fillmore at Boulevard,","","","3","https://www.zillow.com/dublin-ca/3_p/","","","1,602","3","3","$864,813","$861,820","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","7","6","10","{""targetDiv"":""gpt-ad-eeba80ff-aab2-4cad-8f68-a40b5d9b9a72"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 5MQ4DX"",""aamgnrc1"":""5908 Hadley Rd"",""bd"":""3"",""fsbid"":""14748"",""city"":""Dublin"",""proptp"":""twn"",""pid"":""2084758005"",""zestibuck"":""800-899k"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""1500-1999"",""price"":""861820"",""sqft"":""1602"",""posting_url"":""https://www.brookfieldresidential.com/new-homes/california/east-bay/dublin/boulevard/fillmore?utm_source=GJ_NewHomeFeed_Fillmore&utm_medium=listing&utm_campaign=BrookfieldNorcal_Fillmore"",""state"":""CA"",""mlong"":""-121.89471"",""cnty"":""Alameda"",""prange"":""800-899k"",""zip"":""94568"",""mlat"":""37.71185"",""plid"":""17740145"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjjmtuioo38f70000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""hood"":""Berkeley_Hills"",""yrblt"":""2010-2019"",""zestimate"":""864813"",""premieragent"":""no"",""builderChatId"":""14748-800689"",""dma"":""37""}}","Yes","null","null","null"
"1572903771-686","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/community/knolls-at-tassajara-hills/2093636780_zpid/","Dublin, CA 94568","New construction","Lot #0012, The Knolls at Tassajara Hills,","","","","","4","https://www.zillow.com/dublin-ca/4_p/","3,658","5","5.5","None","$1,629,995","Single Family","2019","No Data","No Data","Single Family","No Data","null","10","9","10","{""targetDiv"":""gpt-ad-95336fbc-66c8-4eda-b822-914913a190bb"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" HSHOG1"",""aamgnrc1"":""7383 Colton Hills Dr"",""bd"":""5"",""fsbid"":""830"",""city"":""Dublin"",""proptp"":""sfh"",""pid"":""2093636785"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""3500-3999"",""price"":""1629995"",""sqft"":""3658"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/The-Knolls-at-Tassajara-Hills/Sherwood"",""state"":""CA"",""mlong"":""-121.86763"",""cnty"":""Alameda"",""prange"":""1_5-1_999m"",""zip"":""94568"",""mlat"":""37.736712"",""plid"":""35534"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISy74kbcdfa72y0000000000.jpg"",""zusr"":""true"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""830-808779"",""dma"":""37""}}","Yes","null","null","null"
"1572903697-670","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/community/knolls-at-tassajara-hills/2093636779_zpid/","Dublin, CA 94568","New construction","Lot #0010, The Knolls at Tassajara Hills,","","","","","4","https://www.zillow.com/dublin-ca/4_p/","3,528","4","4.5","None","$1,606,995","Single Family","2019","No Data","No Data","Single Family","No Data","null","10","9","10","{""targetDiv"":""gpt-ad-d5c6d326-b854-4e2e-9fa8-3f8d596fdb0d"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" TH8AUW"",""aamgnrc1"":""7383 Colton Hills Dr"",""bd"":""4"",""fsbid"":""830"",""city"":""Dublin"",""proptp"":""sfh"",""pid"":""2093636784"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""3500-3999"",""price"":""1606995"",""sqft"":""3528"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/The-Knolls-at-Tassajara-Hills/Canterbury"",""state"":""CA"",""mlong"":""-121.86763"",""cnty"":""Alameda"",""prange"":""1_5-1_999m"",""zip"":""94568"",""mlat"":""37.736712"",""plid"":""35534"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISib8htzdjp1kl0000000000.jpg"",""zusr"":""true"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""830-808779"",""dma"":""37""}}","Yes","null","null","null"
"1572904276-842","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/community/glen-at-tassajara-hills/2082308629_zpid/","Dublin, CA 94568","New construction","Lot #0021, The Glen at Tassajara Hills,","","","","","4","https://www.zillow.com/dublin-ca/4_p/","3,371","5","5","None","$1,533,995","Single Family","2019","No Data","No Data","Single Family","No Data","null","10","9","10","{""targetDiv"":""gpt-ad-d1a3d5dc-ea4c-47cd-93e1-1f4888de4017"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" P1ECYH"",""aamgnrc1"":""7305 Colton Hills Dr"",""bd"":""5"",""fsbid"":""830"",""city"":""Dublin"",""proptp"":""sfh"",""pid"":""2082919533"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""3000-3499"",""price"":""1533995"",""sqft"":""3371"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/The-Glen-at-Tassajara-Hills/Astoria"",""state"":""CA"",""mlong"":""-121.86763"",""cnty"":""Contra_Costa"",""prange"":""1_5-1_999m"",""zip"":""94568"",""mlat"":""37.736712"",""plid"":""39794"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnqm5n9cipydw0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1519374"",""premieragent"":""no"",""builderChatId"":""830-808786"",""dma"":""37""}}","Yes","null","null","null"
"1572908045-1402","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/community/wilshire-at-boulevard/2088802364_zpid/","Dublin, CA 94568","New construction","Buildable plan: Residence 6, Wilshire at Boulevard,","","","","","","","3,480","3","4","None","$1,099,990","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","7","6","10","{""targetDiv"":""gpt-ad-95b8659c-95d3-4e6f-8df0-712c81e495f3"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" V968I7"",""aamgnrc1"":""5668 Sterling St"",""bd"":""3"",""fsbid"":""14748"",""city"":""Dublin"",""proptp"":""twn"",""pid"":""2088802364"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""3000-3499"",""price"":""1099990"",""sqft"":""3480"",""posting_url"":""https://www.brookfieldresidential.com/new-homes/california/east-bay/dublin/boulevard/wilshire?utm_source=GJ_NewHomeFeed_Wilshire&utm_medium=listing&utm_campaign=brookfieldnorcal_wilshire"",""state"":""CA"",""mlong"":""-121.900987"",""cnty"":""Contra_Costa"",""prange"":""1-1_499m"",""zip"":""94568"",""mlat"":""37.706465"",""plid"":""10812243"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISes2hl4l7j9u00000000000.jpg"",""zusr"":""true"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""14748-786198"",""dma"":""37""}}","Yes","null","null","null"
"1572908527-1525","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/homedetails/3275-Dublin-Blvd-APT-417-Dublin-CA-94568/63085334_zpid/","Dublin, CA 94568","For sale","3275 Dublin Blvd APT 417,","","","","","","","1,066","2","2","$586,383","$585,000","Condo","2004","Forced air","Central","2 spaces","$375/month","$2,600/mo","9","9","10","null","Tile","null","null","$5,745"
