web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href,next_page9,next_page9-href,next_page10,next_page10-href,next_page11,next_page11-href,next_page12,next_page12-href
"1572911238-7667","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/35966-Magellan-Dr-Fremont-CA-94536/25049391_zpid/","Fremont, CA 94536","For sale","35966 Magellan Dr,","","","3","https://www.zillow.com/fremont-ca/3_p/","","","","","1,159","3","2","$862,983","$848,000","Single Family","1956","Wall","Wall, None","Single Family","5,401 sqft","$3,150/mo","5","7","8","{""targetDiv"":""gpt-ad-db75ec33-b5fa-4580-8fd1-772f9de1b94a"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""35966 Magellan Dr"",""bd"":""3"",""fsbid"":""14106"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""25049391"",""lot"":""1"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""zguidh"":""3971757934830421739"",""sqftrange"":""1000-1499"",""price"":""848000"",""sqft"":""1159"",""posting_url"":""http://www.watkinsre.com"",""mlong"":""-122.028984"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94536"",""mlat"":""37.55757"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3jzyhp2vhy6e1000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""hood"":""Cabrillo"",""yrblt"":""1940-1959"",""zestimate"":""862983"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572910392-7323","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/community/theory-at-innovation/2085742412_zpid/","Fremont, CA 94538","New construction","Buildable plan: Plan 2, Theory at Innovation,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","1,523","3","2","$981,819","$975,000","Condo","2019","No Data","No Data","Condo","No Data","null","9","6","7","{""targetDiv"":""gpt-ad-210b202e-e40d-4b3b-b460-dba541a48869"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" TNCT7K"",""aamgnrc1"":""44851 S Grimmer Blvd"",""bd"":""3"",""fsbid"":""13022"",""city"":""Fremont"",""proptp"":""cnd"",""pid"":""2085742412"",""zestibuck"":""900-999k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""1500-1999"",""price"":""975000"",""sqft"":""1523"",""posting_url"":""https://www.sheahomes.com/new-homes/california/bay-area/fremont/theory-at-innovation/plan-2/?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=522757&nhf_listing_type=plan&utm_term=plan_Plan2&utm_campaign=Fremont%2FCA"",""state"":""CA"",""mlong"":""-121.945361"",""cnty"":""Napa"",""prange"":""900-999k"",""zip"":""94538"",""mlat"":""37.502433"",""plid"":""40512"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISb99ak33iqaxu1000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""hood"":""East_Industrial"",""yrblt"":""2010-2019"",""zestimate"":""981819"",""premieragent"":""no"",""builderChatId"":""13022-807129"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/fremont-ca/6_p/","NEXT","https://www.zillow.com/fremont-ca/7_p/","","","","","","","","","",""
"1572910293-7274","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/5437-Borgia-Rd-Fremont-CA-94538/25045677_zpid/","Fremont, CA 94538","Pre-foreclosure / auction","5437 Borgia Rd,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","null","6","null","$1,090,210","$1,090,210","Single Family","1961","No Data","No Data","Single Family","5,500 sqft","null","8","6","7","{""targetDiv"":""gpt-ad-7d088e4d-6b36-40f5-a660-811ae003913c"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""5437 Borgia Rd"",""bd"":""6"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""25045677"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_foreclosure"",""zguidh"":""-5605637193090727660"",""sqftrange"":""2000-2499"",""price"":""1253115"",""sqft"":""2440"",""posting_url"":"""",""mlong"":""-121.978255"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94538"",""mlat"":""37.519219"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Blacow"",""yrblt"":""1960-1969"",""zestimate"":""1253115"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/fremont-ca/6_p/","NEXT","https://www.zillow.com/fremont-ca/7_p/","NEXT","https://www.zillow.com/fremont-ca/8_p/","","","","","","","",""
"1572911258-7671","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/3161-Middlefield-Ave-Fremont-CA-94539/25034227_zpid/","Fremont, CA 94539","For sale","3161 Middlefield Ave,","","","3","https://www.zillow.com/fremont-ca/3_p/","","","","","1,712","4","2","$1,526,171","$1,498,000","Single Family","1957","Forced air","Central","Single Family","8,250 sqft","$4,609/mo","7","10","10","{""targetDiv"":""gpt-ad-a1da0c4f-84ba-4849-81d0-8baf1578bdff"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""3161 Middlefield Ave"",""bd"":""4"",""fsbid"":""13698"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""25034227"",""lot"":""2"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_agent"",""zguidh"":""4568224533576675201"",""sqftrange"":""1500-1999"",""price"":""1498000"",""sqft"":""1712"",""posting_url"":""http://AviationRealEstate.us"",""mlong"":""-121.949932"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94539"",""mlat"":""37.531131"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjnh8uxbl92hh0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Cameron_Hills"",""yrblt"":""1940-1959"",""zestimate"":""1526171"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572910094-7173","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/community/norwood-junction-at-metro-crossing/2085641070_zpid/","Fremont, CA 94539","New construction","Buildable plan: N-1, Norwood Junction at Metro Crossing,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","1,265","2","2","$865,872","$878,995","Condo","2019","No Data","No Data","Condo","No Data","null","7","6","7","{""targetDiv"":""gpt-ad-cf958085-6603-4f47-b505-6f49aefea68f"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" G2EISQ"",""aamgnrc1"":""45158 Tom Blalock St"",""bd"":""2"",""fsbid"":""830"",""city"":""Fremont"",""proptp"":""cnd"",""pid"":""2085641070"",""zestibuck"":""800-899k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""1000-1499"",""price"":""878995"",""sqft"":""1265"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/Norwood-Junction-at-Metro-Crossing/N-1"",""state"":""CA"",""mlong"":""-121.934804"",""cnty"":""Alameda"",""prange"":""800-899k"",""zip"":""94539"",""mlat"":""37.501322"",""plid"":""6077814"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISahzvc30touvr0000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""hood"":""East_Industrial"",""yrblt"":""2010-2019"",""zestimate"":""865872"",""premieragent"":""no"",""builderChatId"":""830-808784"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/fremont-ca/6_p/","NEXT","https://www.zillow.com/fremont-ca/7_p/","NEXT","https://www.zillow.com/fremont-ca/8_p/","NEXT","https://www.zillow.com/fremont-ca/9_p/","","","","","",""
"1572910762-7508","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/38182-Hamlin-St-Fremont-CA-94536/25009127_zpid/","Fremont, CA 94536","For sale","38182 Hamlin St,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","2,153","5","2","null","$1,250,000","Single Family","1959","Forced air","Central","Single Family","6,969 sqft","$3,685/mo","6","6","7","{""targetDiv"":""gpt-ad-5fa9ce31-381e-418a-9996-35bd2b9114f8"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""38182 Hamlin St"",""bd"":""5"",""fsbid"":""4383"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""25009127"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""-6662715597158781717"",""sqftrange"":""2000-2499"",""price"":""1250000"",""sqft"":""2153"",""posting_url"":""https://www.coldwellbankerhomes.com/ca/fremont/38182-hamlin-st/pid_33164846/?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-122.011276"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94536"",""mlat"":""37.537196"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS337emv7nfwxb0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Glenmoor"",""yrblt"":""1940-1959"",""zestimate"":""1263786"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572909847-7048","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/42111-Osgood-Rd-UNIT-411-Fremont-CA-94539/2082210858_zpid/","Fremont, CA 94539","New construction","42111 Osgood Rd UNIT 411,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","1,118","3","2","$835,286","$822,638","Condo","No Data","No Data","No Data","Condo","$450/month","null","7","8","9","{""targetDiv"":""gpt-ad-63d2c9dc-e441-4dac-8787-aa5f89573e93"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Unit 411"",""aamgnrc1"":""42111 Osgood Rd"",""bd"":""3"",""fsbid"":""16594"",""city"":""Fremont"",""proptp"":""cnd"",""pid"":""2082210858"",""zestibuck"":""800-899k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""1000-1499"",""price"":""822638"",""sqft"":""1118"",""posting_url"":""https://www.savantatirvington.com/?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=53002&nhf_listing_type=community&utm_term=comm_SavantatIrvington&utm_campaign=Fremont%2FCA"",""state"":""CA"",""mlong"":""-121.951123"",""cnty"":""Alameda"",""prange"":""800-899k"",""zip"":""94539"",""mlat"":""37.528071"",""plid"":""13530470"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzb3qa0i8c2gu0000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""hood"":""Irvington"",""zestimate"":""835286"",""premieragent"":""no"",""builderChatId"":""16594-819000"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/fremont-ca/6_p/","NEXT","https://www.zillow.com/fremont-ca/7_p/","NEXT","https://www.zillow.com/fremont-ca/8_p/","NEXT","https://www.zillow.com/fremont-ca/9_p/","NEXT","https://www.zillow.com/fremont-ca/10_p/","","","",""
"1572911561-7733","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/4699-Rousillon-Ave-Fremont-CA-94555/25055080_zpid/","Fremont, CA 94555","For sale","4699 Rousillon Ave,","","","","","","","","","1,600","4","3","$1,009,213","$999,999","Single Family","1989","Forced air","Central","Single Family","4,525 sqft","$3,450/mo","9","8","10","{""targetDiv"":""gpt-ad-a634e6af-9147-43ea-9964-c815d674c35a"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""4699 Rousillon Ave"",""bd"":""4"",""fsbid"":""14106"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""25055080"",""lot"":""1"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""3029019947984126020"",""sqftrange"":""1500-1999"",""price"":""999999"",""sqft"":""1600"",""posting_url"":""http://www.heiditangteam.com"",""mlong"":""-122.047063"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""94555"",""mlat"":""37.567776"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISn6rfi15i5h5q0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Ardenwood"",""yrblt"":""1980-1989"",""zestimate"":""1009213"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572910397-7325","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/42300-Vargas-Rd-Fremont-CA-94539/25021198_zpid/","Fremont, CA 94539","For sale","42300 Vargas Rd,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","2,772","7","3","None","$3,500,000","Single Family","1936","No Data","None","Single Family","3.58 acres","$3,800/mo","9","10","10","{""targetDiv"":""gpt-ad-1f32a276-c638-47cc-93c1-16b0ca538bfb"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""42300 Vargas Rd"",""bd"":""7"",""fsbid"":""14106"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""25021198"",""lot"":""7"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""3817768741661616323"",""sqftrange"":""2500-2999"",""price"":""3500000"",""sqft"":""2772"",""posting_url"":"""",""mlong"":""-121.914444"",""state"":""CA"",""park"":""yes"",""prange"":""3m-3_999m"",""zip"":""94539"",""mlat"":""37.54834"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7mob8l7hj1hj0000000000.jpg"",""zusr"":""true"",""hood"":""Mission_San_Jose"",""yrblt"":""1920-1939"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/fremont-ca/6_p/","NEXT","https://www.zillow.com/fremont-ca/7_p/","","","","","","","","","",""
"1572909937-7092","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/community/innovation-revo/2087796340_zpid/","Fremont, CA 94538","New construction","Buildable plan: Residence 4A ALT, Innovation   Revo,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","2,176","3","3","None","$1,073,880","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","9","6","7","{""targetDiv"":""gpt-ad-b3e132f4-4a57-4372-a614-5a116a72259c"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" D35LC6"",""aamgnrc1"":""44969 Insight St"",""bd"":""3"",""fsbid"":""11527"",""city"":""Fremont"",""proptp"":""twn"",""pid"":""2087796340"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2000-2499"",""price"":""1073880"",""sqft"":""2176"",""posting_url"":""http://www.lennar.com/new-homes/california/san-francisco-bay-area/fremont/innovation/revo?utm_source=zillowtrulia&utm_medium=listing&utm_campaign=bahlen_listing_zillowtrulia_innovation-revo"",""state"":""CA"",""mlong"":""-121.946"",""cnty"":""Alameda"",""prange"":""1-1_499m"",""zip"":""94538"",""mlat"":""37.5028"",""plid"":""2135988"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISibk6ttowuu9f1000000000.jpg"",""zusr"":""true"",""hood"":""East_Industrial"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""11527-815771"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/fremont-ca/6_p/","NEXT","https://www.zillow.com/fremont-ca/7_p/","NEXT","https://www.zillow.com/fremont-ca/8_p/","NEXT","https://www.zillow.com/fremont-ca/9_p/","NEXT","https://www.zillow.com/fremont-ca/10_p/","","","",""
"1572911335-7685","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/3613-Howe-Ct-Fremont-CA-94538/25041473_zpid/","Fremont, CA 94538","For sale","3613 Howe Ct,","2","https://www.zillow.com/fremont-ca/2_p/","","","","","","","1,856","4","3","$1,246,919","$1,225,000","Single Family","1958","Forced air","Central","Single Family","7,056 sqft","$3,650/mo","8","8","9","{""targetDiv"":""gpt-ad-5c7a2fb4-f6d9-4fd9-aa56-79a019e0da8f"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""3613 Howe Ct"",""bd"":""4"",""fsbid"":""14106"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""25041473"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-3513259535897347775"",""sqftrange"":""1500-1999"",""price"":""1225000"",""sqft"":""1856"",""posting_url"":"""",""mlong"":""-121.952248"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94538"",""mlat"":""37.525503"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Irvington"",""yrblt"":""1940-1959"",""zestimate"":""1246919"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572910917-7579","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/5683-Merit-Way-Fremont-CA-94538/25045415_zpid/","Fremont, CA 94538","For sale","5683 Merit Way,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","1,097","3","2","$854,423","$888,888","Single Family","1962","Forced air","Central","Single Family","6,298 sqft","$2,895/mo","null","null","null","{""targetDiv"":""gpt-ad-944d4203-15ca-44dd-890e-ea19b947daf5"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""5683 Merit Way"",""bd"":""3"",""fsbid"":""14106"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""25045415"",""lot"":""2"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""7735526514002495745"",""sqftrange"":""1000-1499"",""price"":""888888"",""sqft"":""1097"",""posting_url"":""http://www.rgalindo.com"",""mlong"":""-121.975135"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94538"",""mlat"":""37.515211"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzfmrv9d5vshb1000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""hood"":""Blacow"",""yrblt"":""1960-1969"",""zestimate"":""854423"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572911406-7700","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/2465-Tecado-Ter-Fremont-CA-94539/25021179_zpid/","Fremont, CA 94539","For sale","2465 Tecado Ter,","2","https://www.zillow.com/fremont-ca/2_p/","","","","","","","12,075","6","9","$10,351,351","$10,860,000","Single Family","1993","Forced air","Central","Single Family","20.68 acres","$3,200/mo","9","10","10","{""targetDiv"":""gpt-ad-c1a77bcb-19ca-4525-a702-399bcaf1a355"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2465 Tecado Ter"",""bd"":""6"",""fsbid"":""14106"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""25021179"",""lot"":""10"",""zestibuck"":""10m-14_999m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-2367873252046090052"",""sqftrange"":""10000_and_up"",""price"":""10860000"",""sqft"":""12075"",""posting_url"":"""",""mlong"":""-121.922432"",""state"":""CA"",""park"":""yes"",""prange"":""10m-14_999m"",""zip"":""94539"",""mlat"":""37.565018"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7mwxurf7qs5b0000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""hood"":""Kimber-Gomes"",""yrblt"":""1990-1999"",""zestimate"":""10351351"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572910684-7469","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/379-Tufa-Falls-Ter-LOT-20-Fremont-CA-94539/2082340334_zpid/","Fremont, CA 94539","New construction","379 Tufa Falls Ter LOT 20,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","2,260","3","4","$1,559,091","$1,557,664","Single Family","2019","No Data","No Data","Single Family","No Data","null","9","8","10","{""targetDiv"":""gpt-ad-0967417f-a5bf-4f07-88d7-19fbc38d6e64"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Lot 20"",""aamgnrc1"":""379 Tufa Falls Ter"",""bd"":""3"",""fsbid"":""15682"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""2082340334"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2000-2499"",""price"":""1557664"",""sqft"":""2260"",""posting_url"":""http://www.centurycommunities.com/find-your-home/california/northern-california/fremont/enclave"",""state"":""CA"",""mlong"":""-122.05"",""cnty"":""Alameda"",""prange"":""1_5-1_999m"",""zip"":""94539"",""mlat"":""37.5613"",""plid"":""19601793"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISn6v6u3htt27a0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Ardenwood"",""yrblt"":""2010-2019"",""zestimate"":""1559091"",""premieragent"":""no"",""builderChatId"":""15682-811284"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/fremont-ca/6_p/","","","","","","","","","","","",""
"1572909993-7121","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/40700-Fremont-Blvd-Fremont-CA-94538/2085893174_zpid/","Fremont, CA 94538","New construction","40700 Fremont Blvd,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","2,126","3","4","$1,039,425","$1,060,440","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","7","6","7","{""targetDiv"":""gpt-ad-86244da6-5e32-4a29-bc80-a31eafb8201d"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""40700 Fremont Blvd"",""bd"":""3"",""fsbid"":""11274"",""city"":""Fremont"",""proptp"":""twn"",""pid"":""2085893174"",""zestibuck"":""1-1_499m"",""listtp"":""buy_builder_community"",""stale"":""yes"",""zguidh"":""1805368842246238228"",""sqftrange"":""2000-2499"",""price"":""1060440"",""sqft"":""2126"",""posting_url"":""https://www.pulte.com/homes/california/bay-area/fremont/boulevard-heights-209936?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=43275&nhf_listing_type=community&utm_term=comm_BoulevardHeights&utm_campaign=Fremont%2FCA"",""state"":""CA"",""mlong"":""-121.96306"",""cnty"":""Alameda"",""prange"":""1-1_499m"",""zip"":""94538"",""mlat"":""37.53536"",""plid"":""12439728"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISqpo1ebnkjocr0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Irvington"",""yrblt"":""2010-2019"",""zestimate"":""1039425"",""premieragent"":""no"",""builderChatId"":""11274-819420"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/fremont-ca/6_p/","NEXT","https://www.zillow.com/fremont-ca/7_p/","NEXT","https://www.zillow.com/fremont-ca/8_p/","NEXT","https://www.zillow.com/fremont-ca/9_p/","","","","","",""
"1572910492-7374","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/5569-Balt-Ct-Fremont-CA-94538/25045532_zpid/","Fremont, CA 94538","For sale","5569 Balt Ct,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","1,694","3","2","$1,171,054","$1,135,000","Single Family","1962","Forced air","Central","Single Family","6,298 sqft","$3,500/mo","8","6","7","{""targetDiv"":""gpt-ad-07a2d790-18c0-4c67-9d2d-09222d7af5dd"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""5569 Balt Ct"",""bd"":""3"",""fsbid"":""14106"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""25045532"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""-3907708997447489376"",""sqftrange"":""1500-1999"",""price"":""1135000"",""sqft"":""1694"",""posting_url"":"""",""mlong"":""-121.976852"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94538"",""mlat"":""37.5162"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjzazfvtbvd101000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Blacow"",""yrblt"":""1960-1969"",""zestimate"":""1171054"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/fremont-ca/6_p/","NEXT","https://www.zillow.com/fremont-ca/7_p/","","","","","","","","","",""
