web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href
"1572899628-519","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/1-Hasley-Cyn-Borton-Castaic-CA-91384/2092015187_zpid/","Castaic, CA 91384","Lot/land","1 Hasley Cyn & Borton,","","","3","https://www.zillow.com/homes/for_sale/3_p/","","","","","null","80 acres","null","None","$342,000","null","null","null","null","null","null","$1,650/mo","7","6","9","null","Standard","HASC - Hasley Canyon","null","null","","","","","",""
"1572900321-575","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/27934-Lassen-St-Castaic-CA-91384/20231983_zpid/","Castaic, CA 91384","For sale","27934 Lassen St,","2","https://www.zillow.com/homes/for_sale/2_p/","","","","","","","1,689","4","3","$570,001","$570,000","Single Family","1992","Forced air","Central","Attached Garage","8,019 sqft","$3,000/mo","6","6","9","In Garage","No","null","null","$15,625","","","","","",""
"1572899596-513","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/32049-Emerald-Ln-Castaic-CA-91384/20231344_zpid/","Castaic, CA 91384","Pre-foreclosure","32049 Emerald Ln,","","","","","4","https://www.zillow.com/homes/for_sale/4_p/","","","null","2","null","$347,307","$347,307","Single Family","1987","Other","Central","2 spaces","4,878 sqft","null","7","6","9","null","Other","null","null","$3,896","","","","","",""
"1572899411-496","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/Vic-Hasley-Cyn-Rd-Borton-St-Castaic-CA-91384/2092015308_zpid/","Castaic, CA 91384","Lot/land","Vic Hasley Cyn Rd & Borton St,","","","","","4","https://www.zillow.com/homes/for_sale/4_p/","","","null","76.39 acres","null","null","$342,000","null","null","null","null","null","null","$1,650/mo","7","6","9","null","/UnknownSee all","null","null","null","","","","","",""
"1572898761-445","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/10567-9th-St-Jamestown-CA-95327/2102126561_zpid/","Jamestown, CA 95327","For sale","10567 9th St,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","1,548","4","3","null","$210,000","Multi Family","1997","Other","Other","None","$136","$1,795/mo","4","8","null","null","Other","null","null","null","NEXT","https://www.zillow.com/homes/for_sale/6_p/","","","",""
"1572898677-438","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/151-Lakeside-Dr-APT-112-Oakland-CA-94612/2082146631_zpid/","Oakland, CA 94612","For sale","151 Lakeside Dr APT 112,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","621","1","1","None","$399,000","Condo","1974","Radiant","None","No Data","$357/month","null","9","8","null","Community Facility","Stucco & Stone","1974","null","null","NEXT","https://www.zillow.com/homes/for_sale/6_p/","","","",""
"1572898041-383","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/2331-Eva-St-Napa-CA-94559/19413848_zpid/","Napa, CA 94559","For sale","2331 Eva St,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","1,120","3","2","$498,425","$580,000","Single Family","1955","Other","None","2 spaces","5,662 sqft","$2,595/mo","1","2","7","null","Composition","null","null","$4,906","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","",""
"1572899615-517","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/Vic-Paradise-Rd-Val-Verde-CA-91384/2086004365_zpid/","Val Verde, CA 91384","Lot/land","Vic Paradise Rd,","","","","","4","https://www.zillow.com/homes/for_sale/4_p/","","","null","6,969 sqft","null","null","$5,000","null","null","null","null","null","null","$1,650/mo","7","6","9","null","Buyer to Verify","Buyer to Verify","null","null","","","","","",""
"1572899249-486","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/7490-Crosa-Countre-Rd-Oroville-CA-95966/18229367_zpid/","Oroville, CA 95966","For sale by owner","7490 Crosa Countre Rd,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","1,236","2","2","$284,154","$365,000","Mobile / Manufactured","1994","Forced air","Central, Evaporative, Refrigeration","Carport, Detached Garage","$295","$1,300/mo","3","2","5","Central, Evaporative, Refrigeration","No","null","null","$2,581","","","","","",""
"1572899578-509","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/30809-Desert-Shadow-Rd-Castaic-CA-91384/20320774_zpid/","Castaic, CA 91384","For sale","30809 Desert Shadow Rd,","","","","","4","https://www.zillow.com/homes/for_sale/4_p/","","","2,345","5","3","None","$944,000","Single Family","1978","Forced air","Central","10 spaces","3.31 acres","$3,800/mo","5","6","9","Inside","No","null","null","$5,676","","","","","",""
"1572898528-428","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/9134-Turtle-Creek-Ln-Fair-Oaks-CA-95628/26054504_zpid/","Fair Oaks, CA 95628","For sale","9134 Turtle Creek Ln,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","2,071","2","2","$453,912","$455,000","Townhouse","1984","Forced air","Central","2 spaces","3,985 sqft","$1,995/mo","6","6","9","Double Sinks, Tub, Shower Stall(s)","Wood","Composition","Natural Gas Connected","$3,578","NEXT","https://www.zillow.com/homes/for_sale/6_p/","","","",""
"1572897936-376","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/7910-Walerga-Rd-UNIT-504-Antelope-CA-95843/72701379_zpid/","Antelope, CA 95843","For sale","7910 Walerga Rd UNIT 504,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","1,219","2","3","$298,185","$299,000","Condo","2007","Forced air","Central","3 spaces","$200/month","$1,595/mo","6","6","7","Dining/Family Combo","Frame, Stone, Stucco, Brick, Wood","Composition","Natural Gas Connected","$1,404","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","",""
"1572901009-630","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/815-Meade-Ave-San-Francisco-CA-94124/53153629_zpid/","San Francisco, CA 94124","For sale","815 Meade Ave,","","","","","","","","","null","2","null","$840,271","$850,000","Condo","1998","No Data","No Data","No Data","No Data","$4,000/mo","1","5","6","null","No","null","null","$4,126","","","","","",""
"1572898817-450","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/9067-Bristol-Plaza-Way-Elk-Grove-CA-95624/25939137_zpid/","Elk Grove, CA 95624","For sale","9067 Bristol Plaza Way,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","1,320","3","2","$347,176","$360,000","Single Family","1994","Forced air","Central","2 spaces","4,599 sqft","$1,800/mo","7","5","6","Central","Frame, Stucco, Wood","Tile","All Public","$5,280","NEXT","https://www.zillow.com/homes/for_sale/6_p/","","","",""
"1572898353-412","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/2288-Sunnyside-Ave-Clovis-CA-93611/18782493_zpid/","Clovis, CA 93611","For sale by owner","2288 Sunnyside Ave,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","1,628","4","2","$276,020","$315,000","Single Family","1978","Forced air","Central","2 spaces","7,344 sqft","$1,500/mo","8","7","8","null","Composition","null","null","$2,672","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","",""
"1572900051-559","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/29890-Muledeer-Ln-Castaic-CA-91384/20233826_zpid/","Castaic, CA 91384","Pre-foreclosure / auction","29890 Muledeer Ln,","2","https://www.zillow.com/homes/for_sale/2_p/","","","","","","","null","3","null","$530,726","$530,726","Single Family","1989","Other","Central","No Data","0.43 acres","null","5","6","9","null","No","null","null","$5,756","","","","","",""
"1572899857-543","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/29826-Arroyo-Oak-Ln-Castaic-CA-91384/82882469_zpid/","Castaic, CA 91384","For sale","29826 Arroyo Oak Ln,","","","3","https://www.zillow.com/homes/for_sale/3_p/","","","","","3,600","4","4","$1,722,177","$1,799,000","Single Family","2006","Forced air","Central","Attached Garage","4.99 acres","$7,000/mo","5","6","9","Inside","Tile","null","null","$14,403","","","","","",""
"1572898363-413","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/313-Tahoe-Ave-Roseville-CA-95678/17652789_zpid/","Roseville, CA 95678","For sale","313 Tahoe Ave,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","1,350","3","1","null","$250,000","Single Family","1933","No Data","Other","1 space","7,535 sqft","$1,850/mo","5","5","7","null","Frame, Wood","Composition","All Public","$297","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","",""
"1572899360-492","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/512-Fir-St-Paradise-CA-95969/18252320_zpid/","Paradise, CA 95969","For sale","512 Fir St,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","600","1","1","null","$229,900","Single Family","2009","Wall","Wall","2 spaces","0.97 acres","$1,300/mo","3","4","7","Natural Gas, Wall Furnace","Stucco","2009","Water Connected, Electricity Connected, Natural Gas Connected","$1,251","","","","","",""
"1572898592-432","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/390-Knob-Hill-Ave-Oroville-CA-95966/18229410_zpid/","Oroville, CA 95966","For sale","390 Knob Hill Ave,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","2,100","3","2","$413,707","$389,000","Single Family","2008","Forced air","Central","2 spaces","11.97 acres","$1,750/mo","3","2","5","Double Sinks, Tub","Wood, Shingle","Composition","Propane, Propane Tank Leased","$3,231","NEXT","https://www.zillow.com/homes/for_sale/6_p/","","","",""
"1572898834-453","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/(undisclosed-Address)-Fairfield-CA-94533/2082146345_zpid/","Fairfield, CA 94533","For sale","(undisclosed Address),","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","1,164","3","2","None","$180,000","Condo","1974","No Data","No Data","No Data","$499/month","null","2","3","3","null","No","null","null","null","","","","","",""
"1572899958-553","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/29283-Val-Verde-Rd-Val-Verde-CA-91384/2084512130_zpid/","Val Verde, CA 91384","Lot/land","29283 Val Verde Rd,","","","3","https://www.zillow.com/homes/for_sale/3_p/","","","","","null","0.81 acres","null","null","$79,000","null","null","null","null","null","null","$1,650/mo","5","6","9","null","Buyer to Verify","None - See Remarks","null","null","","","","","",""
"1572899886-546","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/27811-Pine-Crest-Pl-Castaic-CA-91384/20233067_zpid/","Castaic, CA 91384","For sale","27811 Pine Crest Pl,","","","3","https://www.zillow.com/homes/for_sale/3_p/","","","","","3,343","6","4","$693,263","$699,999","Single Family","2000","Forced air","Central","3 spaces","5,527 sqft","$3,795/mo","7","6","9","Central","Composition","null","null","$8,832","","","","","",""
"1572901064-633","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/1448-Wild-Oak-Ct-Lakeport-CA-95453/19085982_zpid/","Lakeport, CA 95453","For sale","1448 Wild Oak Ct,","","","","","","","","","2,202","3","2","$437,529","$409,000","Single Family","1996","Forced air","Central","6 spaces","0.39 acres","$2,225/mo","4","4","7","Central","Wood Siding","Composition","Water Connected, Sewer Connected, Electricity Connected","$3,955","","","","","",""
"1572897901-371","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/213-Willows-Quest-Dr-Verdi-NV-89439/2082148075_zpid/","Verdi, NV 89439","For sale","213 Willows Quest Dr,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","3,200","4","3","None","$548,995","Single Family","2019","Forced air","Central","Attached Garage","No Data","null","8","7","10","High Ceilings, Great Room, Separate","Stucco, Insulation-FiberglassBatt, Masonry Veneer","Tile","Natural Gas Connected, Electricity Connected, Phone Connected, Cable Connected, Water Connected, Internet Available, Water Meter Installed, Cellular Coverage Avail","null","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","NEXT","https://www.zillow.com/homes/for_sale/8_p/"
"1572898475-424","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/1997-Tres-Picos-Dr-Yuba-City-CA-95993/64976885_zpid/","Yuba City, CA 95993","For sale","1997 Tres Picos Dr,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","2,424","4","2","$543,579","$479,900","Single Family","2005","Forced air","Central","3 spaces","10,018 sqft","$2,381/mo","6","6","null","null","Other","null","Natural Gas","$5,699","NEXT","https://www.zillow.com/homes/for_sale/6_p/","","","",""
"1572900573-591","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/31346-Cherry-Dr-Castaic-CA-91384/20231198_zpid/","Castaic, CA 91384","For sale","31346 Cherry Dr,","2","https://www.zillow.com/homes/for_sale/2_p/","","","","","","","1,308","3","2","$535,001","$535,000","Single Family","1983","Forced air","Central","Attached Garage","6,642 sqft","$2,750/mo","7","6","9","Forced Air, Central, Fireplace(s)","Stucco","Tile","Water Connected, Phone Available, Sewer Connected, Electricity Connected, Natural Gas Connected","$3,866","","","","","",""
"1572901095-635","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/18809-Farallon-Rd-Madera-CA-93638/19134594_zpid/","Madera, CA 93638","For sale","18809 Farallon Rd,","","","","","","","","","null","4","null","$278,536","$299,995","Single Family","1978","Forced air","Central","2 spaces","0.55 acres","$1,450/mo","4","2","3","Central","No","null","null","$1,858","","","","","",""
"1572897980-379","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/0-S-Daubenberger-Turlock-CA-95380/2082147835_zpid/","Turlock, CA 95380","Lot/land","0 S Daubenberger,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","null","1 acre","null","null","$399,000","null","null","null","null","null","null","null","4","4","7","null","Paved","Single Family, Tree/Crop/Orchard","Electricity Connected","null","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","",""
"1572900604-593","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/30124-Trevyelon-St-Castaic-CA-91384/2082799306_zpid/","Castaic, CA 91384","Lot/land","30124 Trevyelon St,","2","https://www.zillow.com/homes/for_sale/2_p/","","","","","","","null","4,913 sqft","null","None","$29,950","null","null","null","null","null","null","$1,650/mo","5","6","9","null","Los Angeles","Assessor","null","null","","","","","",""
"1572900998-629","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/2275-E-Washington-St-Stockton-CA-95205/15330801_zpid/","Stockton, CA 95205","For sale","2275 E Washington St,","","","","","","","","","1,056","2","1","null","$260,000","Single Family","1898","Wall","Wall","None","7,187 sqft","$1,300/mo","2","4","null","Wall Furnace","Frame, Lap Siding","Composition","All Electric","$302","","","","","",""
"1572899110-479","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/3627-Elf-Wood-Ln-Shingle-Springs-CA-95682/18596150_zpid/","Shingle Springs, CA 95682","For sale by owner","3627 Elf Wood Ln,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","2,624","4","2.5","$634,790","$775,000","Single Family","1986","Heat pump","Central","2 spaces","1 acre","$2,995/mo","7","7","8","Central","Composition","null","null","$5,955","","","","","",""
"1572897880-367","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/401-Harrison-St-APT-46A-San-Francisco-CA-94105/249698652_zpid/","San Francisco, CA 94105","For sale","401 Harrison St APT 46A,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","null","2","null","$3,250,025","$3,250,000","Condo","2014","No Data","No Data","No Data","$1,379/month","$9,404/mo","3","NA","null","null","No","null","null","$30,370","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","NEXT","https://www.zillow.com/homes/for_sale/8_p/"
